LON,LAT,EDO,CLAVE,ESTACION,may-13
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",3
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",0
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",9.5
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",0
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",0
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",0.01
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",0
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",13.5
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",0
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",11
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",28
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",0
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",0
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",30.6
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",0
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",85
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",56.9
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",39.4
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",69.7
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",63.4
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",179
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",22.2
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",3.2
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",48.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",80.8
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",186.6
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",175.1
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",71.7
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",115.9
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",87.24
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",76.7
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",8
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",62.8
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",24.2
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",96.4
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",79.5
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",101
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",131.2
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",7.2
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",22.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",0.25
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",1.8
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",7.2
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",9.6
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",3
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",20.8
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",17
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",112.7
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",116
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",156
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",61.7
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",37.4
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",14.7
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",113
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",93.2
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",2
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",34.12
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",48.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",75.82
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",42.52
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",46.23
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",35
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",29.51
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",23.91
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",11.45
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",19.82
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",12
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",33
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",39.1
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",24.2
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",58.86
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",13.66
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",24.74
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",6.58
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",61.12
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",48.03
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",4.96
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",12.01
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",33.83
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",21.71
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",44.83
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",28.83
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",12.6
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",3.55
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",4.64
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",17.5
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",32.4
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",57.08
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",19
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",19
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",15.34
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",24.1
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",23.7
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",35.91
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",80
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",21.5
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",36.9
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",27.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",13.25
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",14.1
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",24.73
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",20.04
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",33.13
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",15.03
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",11.72
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",81.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",111.81
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",34
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",169
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",78.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",16.5
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",9.82
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",78.3
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",122
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",63.73
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",31.5
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",28
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",83
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",22
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",24.41
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",146
-98.357222,20.084167,HGO,TULANCINGOob,"Observatorio de Tulancingo, Hgo. SMN*",20.28
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",19.1
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",79
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",76
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",3.66
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",12
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",13.7
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",0
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",64.26
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",5
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",20.3
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",7
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",5.4
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",6.3
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",0
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",3.8
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",19.7
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",35.4
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",21.2
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",22.2
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",16
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",7.6
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",7.3
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",26.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",13.9
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",54.1
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",10
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",19.8
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",0
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",6.11
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",8.7
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",13.6
-102.815278,20.718889,JAL,REDJL,"La Red, Jal.",0
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",11.4
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",6
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",3.1
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",4.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",2.2
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",11
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",4
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",25.6
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",0.8
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",0
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",7
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",35.3
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",51.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",59.3
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",49.3
-99.184722,19.580833,MEX,BARRIENTOS,"Planta de bombeo Barrientos, Méx. SEGIAGUA",29
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",38.92
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",0
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",15
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",53.5
-99.041667,19.593889,MEX,CHICONAUTLAI,"Chiconautla 1, Méx. SEGIAGUA",90.12
-99.108333,19.515556,MEX,CHICONAUTLAII,"Chiconautla 2, Méx. SEGIAGUA",190
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",114.1
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",53
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",44.7
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",103.8
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",34.52
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",21.2
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",50.03
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",59.8
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",35.7
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",47.02
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",133.2
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",18.4
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",155.91
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",127
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",64.8
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",0.3
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",45.9
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",43
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",41.4
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",24.11
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",75.91
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",86.4
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",45.4
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",62.02
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",126.02
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0.25
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",99.3
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",44.93
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",53.5
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",81
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",64.2
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",26.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",63.04
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",36.6
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",93.72
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",70.32
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",47.4
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",14.04
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",63.1
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",72.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",131
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",48.11
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",9.9
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",28.2
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",65.82
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",28.5
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",98
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",20
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",24
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",80.6
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",9.55
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",28.7
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",41.5
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",24.5
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",13.63
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",51.62
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",23
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",23.72
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",41.62
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",39.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",0.3
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",24.8
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",59.01
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",9
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",30.6
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",12.2
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",40
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",42.21
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",15
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",18.53
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",27.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",35.9
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",49.5
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",38.7
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",13
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",33.6
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",29.13
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",128
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",23.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",21.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",50
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",24
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",18
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",62.01
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",17.51
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",2
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",23.6
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",52.4
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",35.5
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",60
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",0
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",8.01
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",120.73
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",61.03
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",59.53
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",68
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",161.91
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",45.63
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",142.1
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",76
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",105.5
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",147.51
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",111.74
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",144.43
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",61.22
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",116.2
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",0
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",72.6
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",90.7
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",69.02
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",105.21
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",102.7
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",56.14
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",116.5
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",90.5
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",165.7
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",109.4
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",63.51
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",79.7
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",84.3
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",127
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",95
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",6
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",99
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",95.03
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",113.72
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",140.2
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",156.01
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",91.5
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",75.4
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",125.7
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",59.81
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",73.62
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",46.7
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",0
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",0
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",0
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",0
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",9.81
-105.341667,22.591667,NAY,LESNR,"La Estancia, Nay.",0
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",97.02
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",42.5
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",66.6
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",119.3
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",153.38
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",83.1
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",98.04
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",103.5
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",182.7
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",115
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",116.71
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",28.7
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",133.9
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",90.2
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",126.6
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",108.03
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",29.52
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",181.2
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",46.32
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",94.42
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",99.01
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",74.01
