LON,LAT,EDO,CLAVE,ESTACION,sep-14
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",229
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",115.54
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",130
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",92.9
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",144.5
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",0.01
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",71.52
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",54.12
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",73.22
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",75.04
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",131.41
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",97.5
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",176.2
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",35.04
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",22.9
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",93
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",181.65
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",172
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",183.51
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",410.91
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",138.7
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",155.9
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",267.5
-100.668611,18.357778,GRO,ALTAMIRANOCFE,"Ciudad Altamirano, Gro. CFE*",222.4
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",137
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",276.7
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",433.5
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",331
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",0.25
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",211
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",180
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",153.2
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",136.6
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",283.9
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",268.5
-98.970833,16.614722,GRO,COPGR,"Copala, Gro.",405.1
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",171.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",310
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",301.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",365.2
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",320.4
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",163.36
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",154.64
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",481.6
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",157
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",372.6
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",401.1
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",329.62
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",274.9
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",226.4
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",138
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",117.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",414.1
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",181.1
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",233
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",272.89
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",446.7
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",358.4
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",292.3
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",226.5
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",172.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",322.1
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",305.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",274.4
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",263.1
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",159.3
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",205.1
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",302.6
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",307.6
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",268.5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",212.8
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",117.02
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",145.05
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",28.41
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",34.55
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",38.31
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",146.03
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",90.59
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",62.64
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",17.24
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",83
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",39.8
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",114.22
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",121.1
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",62.41
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",133.12
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",129.53
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",113.02
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",34.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",130.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",134.81
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",79.92
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",62.67
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",83.02
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",120.63
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",101.02
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",212.5
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",53.24
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",49.42
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",121.5
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",107.42
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",60
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",133.5
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",35.5
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",44.6
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",106
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",83.73
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",93.7
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",125.8
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",105.7
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",95.8
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",173.4
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",67.8
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",67.94
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",140.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",50.45
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",85.1
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",24.2
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",46.31
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",31.53
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",119.62
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",52
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",190.72
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",91.5
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",383
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",163.4
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",63
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",382.9
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",60.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",85.4
-98.128333,20.135556,HGO,LLAHD,"La Laguna, Hgo.",300.7
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",156.41
-98.131944,20.174722,HGO,LREHD,"Los Reyes, Hgo.",351.1
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",50.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",576.82
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",75.01
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",106.31
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",79
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",93
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",63
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",81.82
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",488.1
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",201.2
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",367.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",154.4
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",150.3
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",52.6
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",164.41
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",123
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",115.6
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",91.54
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",91.2
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",143
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",2.79
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",78
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",581.21
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",60.1
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",59.4
-103.267778,22.107222,JAL,COLOTLANob,"Observatorio de Colotlán, Jal. SMN*",49.2
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",199.12
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",145.9
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",98.3
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",463
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",122.6
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",141.6
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",144.8
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",171.2
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",225.62
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",154.4
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",120.3
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",126.8
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",117.8
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",143.2
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",179.4
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",131
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",73.5
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",4.2
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",199.2
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",193.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",98.5
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",90.3
-103.916667,22.6,JAL,PINJL,"El Pinito, Jal.",86.2
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",216.6
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",123.26
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",142
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",153.51
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",101
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",104.4
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",2.7
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",109.7
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",75.8
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",114.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",104.8
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",81.01
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",139.9
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",61.1
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",245.42
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",191.91
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",148.5
-102.433056,20.7425,JAL,TULJL,"El Tule, Jal.",86.5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0.8
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",152
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",125.5
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",108.5
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",299.4
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",70.2
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",137.62
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",50.93
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",86.97
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",175.52
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",108.83
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",77.1
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",116.55
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",178.9
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",94.3
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",142.4
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",104.4
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",120.85
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",156
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",180.51
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",199.6
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",70.31
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",101.01
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",124.6
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",61.81
-98.975,19.339167,MEX,LACALDERA,"La Caldera Subestación eléctrica Santa Lucía, Méx. SEGIAGUA",31.18
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",129
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",172.51
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",150.1
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",74.4
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",80.8
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",148.03
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",6.9
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",284
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",145.02
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",131.51
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",85.4
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",151.9
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",62.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",112.06
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",32.97
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",156.5
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",113.52
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",122
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",150
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",75.3
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",101.21
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",148
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",139.05
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",93.31
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",31.1
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",108.24
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",222.52
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",136.9
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",114.8
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",146.8
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",158.44
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",96.31
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",169
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",123
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",131.5
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",99.8
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",157.22
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",160.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",130.2
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",131.32
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",183.5
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",124.6
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",115.8
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",292.3
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",83.62
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",75.51
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",135.31
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",130.9
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",149.42
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",122.31
-102.586389,20.253889,MICH,CUUMC,"Cumuato, Mich.",44.3
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",153.92
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",143.72
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",122.4
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",107.94
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",111.9
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",103.5
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",62.02
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",47.21
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",150.41
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",84.44
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",206.2
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",123.32
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",136
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",113.1
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",153.02
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",107.1
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",63.3
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",110.4
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",48.21
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",69.9
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",188.1
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",110.2
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",112.2
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",93.5
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",163.2
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",134
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",22.9
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",143.52
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",145.5
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",258.82
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",175.01
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",149.52
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",82.81
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",94.7
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",115.02
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",86.31
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",334.52
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",196.81
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",348.2
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",249.6
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",282.6
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",356.2
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",317
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",221
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",330.1
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",321.3
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",312.01
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",484.6
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",248.3
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",294.35
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",250.7
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",239.2
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",264.51
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",377.6
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",223.7
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",184.31
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",360.1
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",264.41
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",343.1
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",353.5
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",321.5
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",287.4
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",419.9
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",294.1
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",407.5
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",165.33
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",238.8
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",160.9
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",258.1
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",213.8
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",275.1
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",258.4
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",224.11
