LON,LAT,EDO,CLAVE,ESTACION,ene-24
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",0.01
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",6
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",1
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",7.5
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",0
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",1.8
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",0
-98.858333,18.891667,MOR,YEEMR,"Yecapixtla ETA 118, Mor.",2.5
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",0.01
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",0
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",0
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",1.11
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",10.5
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",10.7
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",2.75
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",5.84
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",7.52
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",9.46
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",1.2
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",5.53
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",7.9
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",8.13
-100.308056,25.732222,NL,CU-09,"Ciudad Universitaria, N.L. SAHM*",11
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",5
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",14
-100.245,25.592222,NL,EZ-07,"Estanzuela, N.L. SAHM*",6.9
-100.271944,25.682778,NL,FE-04,"Fierro, N.L. SAHM*",10.75
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",1.5
-100.348611,25.502222,NL,LASTINAJASNL,"Las Tinajas, N.L. SGT*",5
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",11.41
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",11.03
-100.383611,25.735833,NL,MI-02,"Mitras, N.L. SAHM*",9.6
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",6.22
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",7.52
-100.541944,25.701111,NL,OB-05,"Obispo, N.L. SAHM*",11.2
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",8.96
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",5.03
-100.333056,25.659722,NL,PC-08,"Protección Civil, N.L. SAHM*",10.4
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",3.6
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",12.02
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",20.1
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",3.52
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",13.9
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",6.2
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",5.8
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",15
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",15.1
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",2
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",183.2
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0.07
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",5.5
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",0
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",28.28
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",152.95
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",5.2
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",3.8
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",0
-95.869722,17.024722,OAX,HUYOX,"Huayapam, Oax.",36
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",4.8
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",0.7
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",157
-95.033333,16.433333,OAX,JUCOX,"Juchitán, Oax.",0.01
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",0
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0.01
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",39.64
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",2.3
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0.4
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",29.83
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0.7
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",2.2
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",88
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",3.5
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",0
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",20
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",5.5
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",95
-98.282222,17.846111,OAX,SJCOX,"San Juan Cieneguillas, Oax.",1.2
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",0.01
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",5.31
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",2.5
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",0
-97.653333,18.250833,OAX,SSFOX,"San Sebastian Frontera, Oax.",0
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",113.85
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",14.7
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0.01
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",133.9
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",6.31
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",0
-97.680278,17.267222,OAX,TLXOX,"Heroica Ciudad de Tlaxiaco, Oax.",6
-96.544444,15.739167,OAX,TNMOX,"Tonameca, Oax.",0
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",5.6
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",29.23
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",188.91
-94.833333,16.45,OAX,UHGOX,"Unión Hidalgo, Oax.",0
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",132.14
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",3.4
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",83.56
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",3.8
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",0
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",2.5
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",13.6
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",0
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",0
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",0
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",0
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",42.4
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",0
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",52.4
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",53.15
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",0
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",6
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",3
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",0
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",24
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",0
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",1
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",2.1
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",0
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",0
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",122.61
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",0
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",0
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",6.31
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",0
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",22.31
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",0
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",7.1
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",0
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",15
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",6.5
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",82.1
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",34.54
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",22.4
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",7.7
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",18.01
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatlán de Valle, Pue. SGT*",23.5
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",12
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",0
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",7.9
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",1.4
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",84.5
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",110.13
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",38.3
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",60.31
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",17
-98.433889,19.298611,PUE,SMTPB,"San Martín Texmelucan, Pue.",3.5
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",50.32
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",7.5
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",41.65
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",39.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",1.8
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",0
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",0.7
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",4.1
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",6.2
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",0
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",32.52
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",82.2
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",102.71
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",14
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",105.5
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",23.41
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",67.7
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",42.4
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",28.91
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",63
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",36.5
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",2.01
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",0
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",6
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",3.51
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",3.1
-100.283056,20.389444,QRO,HUIQT,"Huimilpan, Qro. SMN*",0
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",2.3
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",0
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",2.3
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",3.31
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",1.31
-99.169167,21.499167,QRO,SGORDAI,"Sierra Gorda 1, Qro. SMN*",3.4
-100,20.3625,QRO,SJSQT,"San José, Qro.",4.9
-87.835556,18.28,QROO,AXCALAK,"Arrecifes Xcalak, Q. Roo SMN*",69.6
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",52.31
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",115.824
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",225.12
-88.300833,18.518889,QROO,CHTQR,"Chetumal Tecnológico, Q. Roo",162.4
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",41.33
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",79.8
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",118.2
-88.459444,18.572222,QROO,INIQR,"Instituto Nacional de Innovación Agraria, Q. Roo",103.5
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",78.2
-87.486111,21.101944,QROO,KANTUNILKIN,"Kantunilkín, Q. Roo SMN*",35
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",94.7
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",0
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",0
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",1.52
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",0.02
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",1
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",1.04
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",0.01
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",2.61
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",0.02
-107.35,24.316667,SIN,DRDSI,"El Dorado, Sin.",0
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",0.01
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",0
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",0.11
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",0.01
-108.3275,26.103056,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",0.01
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",0
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",0.01
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",0.4
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",1.03
-109.301111,25.966111,SIN,HDZSI,"Higuera de Zaragoza, Sin.",1.61
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",0.5
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",0
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",0
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",0
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",0
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",1.3
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",1.3
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",0.22
-108.583333,26.5,SIN,MHGSI,"Miguel Hidalgo, Sin.",0
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",0.01
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",2
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",0
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",0
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",0
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",0
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",0.75
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",0.01
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",0
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",0.8
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",0.01
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",0
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",0.81
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",0.81
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",0.4
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",0
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",0
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",0.03
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",13.7
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",31.6
-100.021667,21.936111,SLP,CDFERNANDEZ,"Ciudad Fernández, S.L.P. SMN*",2.4
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",9
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",3
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",11
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",0.01
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",4.4
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",3.52
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",8
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",48.4
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",21.9
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",0.01
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",2.21
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",23.6
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",24.23
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",1.8
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",0
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",0
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",5.8
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",14.1
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",15.5
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",24.2
-100.548333,21.629444,SLP,TIESL,"La Muñeca, S.L.P.",0
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",11.1
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",15.4
-101.9125,22.831944,SLP,VRASL,"Villa de Ramos, S.L.P.",0
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",34.01
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",0.5
-108.937778,27.021667,SON,ALASO,"Álamos, Son. SMN*",6.8
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",6.2
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",30
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",0.01
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",1.01
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",30.31
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",7.3
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",23.02
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",18.51
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",21.02
-108.860833,27.421667,SON,BICSO,"Bicentenario, Son.",0.02
-109.666667,26.95,SON,BSCSO,"Basconcobe, Son.",1
-109.968333,27.3,SON,C1CSO,"Calle Mil Doscientos y Canal Bajo, Son.",1.03
-110.013056,27.483889,SON,C2CSO,"Calle Doscientos y Canal Bajo, Son.",1.03
-109.979722,27.410278,SON,C6CSO,"Calle Seiscientos y Canal Bajo, Son.",2.02
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",35.4
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",3.53
-109.904444,27.776667,SON,CHCSO,"Chiculi, Son.",1.01
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",38
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",2
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",14
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",37.6
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",2.53
-110.180278,27.300556,SON,CP1SO,"Calle Cuatro y Prolongación Doce, Son.",2.03
-110.248611,27.425556,SON,CP6SO,"Calle Cuatro y Prolongación Seis, Son.",2.02
-109.636944,27.244167,SON,CRCSO,"Cárcamo, Son.",2
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",0.02
-109.233333,29.2,SON,ECBSO,"El Cubil, Son.",29.5
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",0.2
-109.629167,26.906944,SON,ETCSO,"Etchojoa, Son.",0
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",1.51
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",7.3
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",57.9
-109.904167,27.713056,SON,HORSO,"Hornos, Son.",0.51
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",45.01
-109.630556,26.822778,SON,HTBSO,"Huatabampo, Son.",2
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",51.41
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",0.03
-109.701944,26.801944,SON,JPRSO,"Júpare, Son.",0.01
-109.6,27.1,SON,K10SO,"km 108 de Canal Alto, Son.",1.03
-109.896389,27.706667,SON,K14SO,"km 14 de Canal Alto, Son.",0.51
-109.9,27.78,SON,K20SO,"km 20, Son.",1.5
-108.8725,27.642222,SON,K25SO,"km 25 de Canal Alto, Son.",1.03
-109.346111,27.227778,SON,K38SO,"km 38, Son.",4
-109.873889,27.560278,SON,K39SO,"km 39 de Canal Alto, Son.",4.02
-109.858611,27.354444,SON,K68SO,"km 68 de Canal Alto, Son.",1.04
-109.933333,27.483333,SON,K91SO,"km 91 de Canal Alto, Son.",2.01
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",6.6
-109.710833,26.878611,SON,LNDSO,"Lindero, Son.",1
-110.783333,29.183333,SON,MLNSO,"El Molinito, Son.",28.4
-109.402222,26.806667,SON,MMNSO,"Mumuncuera, Son.",1.5
-109.542778,27.076944,SON,NCHSO,"Nachuquis, Son.",4
-109.6875,30.374444,SON,NCZSO,"Observatorio de Nacozari, Son.",31.6
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",20.61
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",43
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",1.71
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",36.5
-109.932222,27.3725,SON,OBOSO,"Observatorio Cd. Obregón, Son.",1.52
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",27.11
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",15.5
-109.930278,27.598333,SON,PFDSO,"Porfirio Díaz, Son.",0.03
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",22.6
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",3.8
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",2.53
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",19.4
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",32.5
-110.570556,29.710556,SON,RAYSO,"Rayón, Son.",0
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",6.12
-109.571667,26.878889,SON,SE2SO,"Sebampo, Son.",2.5
-110.246944,27.413056,SON,SI2SO,"San Ignacio, Son.",2
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",3.01
-109.453333,26.918333,SON,SNHSO,"Sinahuiza, Son.",2.5
-109.623611,27.025833,SON,SPESO,"San Pedro, Son.",2
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",22.64
-109.358333,27.171111,SON,TESSO,"Tesia, Son.",2.5
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",47.91
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",5.51
