LON,LAT,EDO,CLAVE,ESTACION,oct-24
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",0.01
-109.708333,23.118889,BCS,SJCBS,"San José del Cabo, B.C.S.",0.01
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",2
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",0
-112.272778,27.337778,BCS,SRLBS,"Observatorio de Santa Rosalía, B.C.S.",0
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",144.91
-89.8925,18.365,CAMP,CALAKMUL,"Calakmul, Camp. SMN*",12.5
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",277.62
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",222.6
-90.72,19.361667,CAMP,CHMCA,"Champotón, Camp.",85.53
-90.558889,19.830556,CAMP,CMPCA,"Campeche, Camp.",229
-91.046111,18.184444,CAMP,CNDCA,"Candelaria, Camp.",353.31
-90.5075,19.836389,CAMP,COBCA,"Observatorio de Campeche, Camp.",213.31
-90.741111,18.604444,CAMP,ESCCA,"Escárcega, Camp.",174.9
-90.105556,20.184167,CAMP,HECCA,"Hecelchakán, Camp.",65
-89.848333,19.751944,CAMP,HPOCA,"Hopelchén, Camp.",84
-90.221389,19.605833,CAMP,NYXCA,"Noh Yaxché, Camp.",164.1
-92.098056,18.254722,CAMP,PALIZADACA,"Palizada, Camp. SMN*",157.1
-92.091944,18.253056,CAMP,PLZCA,"Palizada, Camp.",437.2
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",154.01
-89.859167,19.664444,CAMP,XCPCA,"Xcupil, Camp.",171.5
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",322.5
-107.482778,28.481667,CHIH,AGZCH,"Abraham González, Chih.",0
-107.255556,28.771667,CHIH,BACCH,"Bachíniva, Chih.",0
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",9.3
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",11.5
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",1.5
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",0.01
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",0.01
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",0
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",0.4
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",0
-108.535556,27.392222,CHIH,CHICH,"Chínipas, Chih. SMN*",2.28
-106.770556,26.229444,CHIH,CHNCH,"Chinatú, Chih. SMN*",7.84
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",1.01
-105.381667,27.410278,CHIH,CL2CH,"Colina hidrométrica, Chih.",1
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",4.02
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",2
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",3.6
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",1.7
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",0.01
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",2.8
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",2.2
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",3.9
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",40.01
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",0
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",0.01
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",0
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",0
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",2.28
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",10.8
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",0
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",0
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",0
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",1.71
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",0
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",0
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",5
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",0
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",0
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",46
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",319.8
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",57
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",396.9
-92.874722,17.189444,CHIS,ARROYOGRANDE,"Arroyo Grande, Chis. SGT*",471.6
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",392.2
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",60.6
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",38.2
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",178.4
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",83.6
-93.405,16.781111,CHIS,CECECH2,"CECECH 2, Chis. INIFAP*",60.2
-92.618056,16.963333,CHIS,CHALCHIHUITAN,"Chalchihuitán, Chis. SGT*",547.4
-93.131389,17.341389,CHIS,CHAPULTENANGO,"Chapultenango, Chis. SGT*",712.2
-92.715556,16.578056,CHIS,CHIAPILLA,"Villa de Chiapilla, Chis. SGT*",133.6
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",172.7
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",140.5
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",226.2
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",27.4
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",105.9
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. PC*",267.46
-93.741389,16.671667,CHIS,CREDCINTALAPA,"Cred Cintalapa, Chis. PC*",1.8
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",101.23
-92.864444,16.038611,CHIS,CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",65.8
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",62.1
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",253.8
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",89.3
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",75.2
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. SGT*",103.5
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",196.1
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",178.4
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",98.6
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",565.8
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",188.6
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",436.3
-92.299167,15.126667,CHIS,FARCP,"Finca Argovia, Chis.",621.9
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",649.2
-92.918333,17.441389,CHIS,FIMADERO,"Francisco I. Madero, Chis. SGT*",9.4
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",216
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",82.1
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",193.5
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",129.4
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",616.8
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",616.8
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",265.9
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",51.6
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",138
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",165.5
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",348.44
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",349.34
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",280.3
-92.673889,17.185556,CHIS,MOJOSTIC,"Mojostic, Chis. SGT*",173.2
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",62.9
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",70.1
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",644.4
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",84.9
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",84.9
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",543.9
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",130.5
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",462
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",70.2
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",96.4
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",303.2
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",99.46
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",649.8
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",66.3
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",526.7
-92.104167,15.031667,CHIS,SANTODOMINGO,"Santo Domingo, Chis. Protección Civil*",291.74
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",606.6
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",90
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",84.1
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",84.4
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",29.2
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",581.7
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",101.1
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",170.6
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",301.3
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",381.1
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",95.4
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",55.7
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",616
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",231.3
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",135
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",140.2
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",175.4
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",92.6
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",76.2
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",61.6
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",52.1
-93.5375,17.283333,CHIS,TZICP,"Tzimbac, Chis.",537.4
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",537.4
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",429.98
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",5.1
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",300.11
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",0
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",0
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",2.5
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",0
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",0
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",5.7
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",0
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",3.8
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",0
-103.266667,25.766667,COAH,MADCL,"Madero, Coah.",3
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",1
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",7.2
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",0.2
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",5
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",7.5
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",0
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.02
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",7.21
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",0
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",0.03
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",82.01
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",8.2
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",98.3
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",60.1
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",79.62
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",25.6
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",45
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",44.51
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",0
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",18.2
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",17.2
-104.057778,19.391667,COL,MINATITLAN,"Minatitlán, Col. SMN*",132.7
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",45
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",40.1
-104.1,18.936111,COL,RDRCM,"Radar, Col.",83.51
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",49.7
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",26.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",37.51
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",69.01
-99.235278,19.203333,DF,AJUSCOALTATEN,"Ajusco Alta Tensión, Cd. de Méx. SEGIAGUA",62.5
-99.197222,19.388611,DF,CAJA6IPSAYP,"Caja 6 IP San Antonio y Periférico, Cd. de Méx. SEGIAGUA",13
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",26
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",20.18
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",14.88
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",50
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",28.8
-99.021667,19.256111,DF,CERRILLOS,"Cerrillos, Cd. de Méx. SEGIAGUA",86.5
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",58
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",9.53
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",29.41
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",22.58
-99.077778,19.4775,DF,CRAEOCAVM,"San Juan de Aragón CRAE OCAVM, Cd. de Méx. SEGIAGUA",21.5
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",12.3
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",121.09
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",24.75
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",19.1
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",23.5
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",20
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",73.94
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",32.39
-99.073056,19.288611,DF,ELMOLINOCDMX,"El Molino, Cd. de Méx. SEGIAGUA",48.5
-99.066667,19.377778,DF,EMRDF,"El Moral SACM, Cd. de Méx.",1.26
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",40.22
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",67.5
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",24.7
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",35
-99.170556,19.286944,DF,LAJOYACDMX,"La Joya, Cd. de Méx. SEGIAGUA",39
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",33.01
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",19.05
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",75
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",13.83
-99.191944,19.416389,DF,MDELREY,"Molino del Rey, Cd. de Méx SMN*",10.2
-99.026944,19.187222,DF,MILPAALTADF,"Milpa Alta, Cd. de Méx. SEGIAGUA",149.27
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",117.61
-99.120556,19.150556,DF,MTULMIAC,"Manantial Tulmiac, Cd. de Méx. SEGIAGUA",98.5
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",57.5
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",26.08
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",23.52
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",9.53
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",27.25
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",8.38
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",15.62
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",14.33
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",36.39
-99.209444,19.308611,DF,PICACHOAJUSCO,"Planta Pichacho Ajusco Periférico, Cd. de Méx. SEGIAGUA",48.75
-99.219444,19.285278,DF,PICACHOHOMUN,"Picacho Homun, Cd. de Méx. SEGIAGUA",53.25
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",23.33
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",38.53
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",25.36
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",105.82
-99.177222,19.328889,DF,POZOCU,"Pozo Ciudad Universitaria, Cd. de Méx. SEGIAGUA",2.25
-99.233611,19.364444,DF,PRESAMIXCOAC,"Presa Mixcoac, Cd. de Méx. SEGIAGUA",43.5
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",67.39
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",27
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",27.27
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",83.5
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",11.67
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",56.75
-99.059444,19.225278,DF,PTARSPACTOPAN,"PTAR San Pedro Actopan, Cd. de Méx. SEGIAGUA",115.25
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",23.75
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",44.07
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",33.07
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",49.5
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",15.5
-99.129444,19.237222,DF,RECLUSORIOSUR,"Pozo reclusorio Sur, Cd. de Méx. SEGIAGUA",65.25
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",138.5
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",35.87
-99.133333,19.402222,DF,SCADF,"Santa Cruz Acatlán, Cd. de Méx.",13.97
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",19.1
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",28.5
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",27.8
-99.176389,19.206389,DF,SMTOPILEJO,"San Miguel Topilejo, Cd. de Méx. SEGIAGUA",105.75
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",56.75
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",29.25
-99.196667,19.403611,DF,TACUBAYAob,"Observatorio de Tacubaya, Cd. de Méx. SMN*",11.93
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",30
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",37.38
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",19.79
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",22.86
