LON,LAT,EDO,CLAVE,ESTACION,mar-13
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",1
-99.661944,18.245278,GRO,COCGR,"Cocula, Gro.",3.7
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",7
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",0.6
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",4.1
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",4.03
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",5.7
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",0.01
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",0
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",9.5
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",6.6
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",1.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",10
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",5.5
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",2.5
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",2.1
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",11.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",5.26
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",2.3
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",1
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",6.2
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",4.1
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",3.6
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",2.2
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",8
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",14.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",18.1
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",17.5
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",6.2
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",1.4
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",6.1
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",5
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",3.1
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",0.01
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",9.01
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",2.5
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",6
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",0.01
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",4
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",0
-100.816667,20.833333,GTO,BEGGJ,"La Begoña hidrométrica, Gto.",0.5
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",0.01
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",0.9
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",0
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",11.7
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",0
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",0.4
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",0.02
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",0
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",0
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",4.5
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",0.01
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",0.01
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",0
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",0
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",0.02
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",0.51
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",0
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",7.5
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",4.9
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",4.51
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",0
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",0
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",0.5
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",0
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",0
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",0
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",0.5
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",0
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",0.01
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",0.01
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",0
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",1.2
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",1.5
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",11
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",7.21
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",2.9
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",1.9
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",6.5
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",1.2
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",1
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",0.02
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",3
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",18.5
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",3.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",39
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",3.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",1
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",0.13
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",2.8
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",40.01
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",1.41
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",0.12
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",1
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",1.5
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",0
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",0.03
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",41.03
-98.357222,20.084167,HGO,TULANCINGOob,"Observatorio de Tulancingo, Hgo. SMN*",0
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",3
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",28.5
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",0.01
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",6
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",1
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",0
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",1.4
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",0
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",1
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",0.1
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",0
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",0
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",0
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",0.4
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",0
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",0
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",0
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",0
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",0.11
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",0.01
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",0.01
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",0
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",0
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",0
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",0
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",0
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",0
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",0
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",0
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",37.6
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",0
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",3.2
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",0
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",0
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",0.2
-102.815278,20.718889,JAL,REDJL,"La Red, Jal.",0.01
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",13.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",0.2
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",4.3
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",0.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",3.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",0
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",0.01
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",14.5
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",0
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",0.01
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",13.5
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",5
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",0
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",0
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",3.5
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",0
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",0
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",22.71
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",9.52
-99.52,19.566389,MEX,CCAMX,"Cerro Catedral, Méx. SMN*",0
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",0
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",2.01
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",29.8
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",0
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",1.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",1
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",6.51
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",11.4
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",2.5
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",2.8
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",5.3
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",13
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",1
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",15.3
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",0
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",0
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",0
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",0.7
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",24
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",8
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",4.7
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",1.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",12.01
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",9.02
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",0
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",2
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",7.13
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",0.5
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",12
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",6.8
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",2
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",8.02
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",21.8
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",0
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",6.72
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",4.5
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",9.01
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",1.2
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",0.4
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",14.2
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",3.3
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",0
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",9.1
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",11.8
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",36
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",5.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",0
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",3.2
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",1.01
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",10.2
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",29.3
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",2.5
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",12.61
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",0.2
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",9.5
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",10.31
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",7.3
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",4.51
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",8.4
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",17
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",1
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",0
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",0
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",16.1
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",0
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",9.8
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",16
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",9.6
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",0.5
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",6
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",0
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",3.2
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",16.7
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",7.5
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",0.2
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",31
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",0
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",0
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",9
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",0
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",9
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",18
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",13.4
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",15.6
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",3.7
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",0
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",17.7
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",0
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",6
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",0
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",6.4
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",0.01
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",0.03
-98.771111,18.755278,MOR,AMIMR,"Amilcingo, Mor.",10
-98.928056,18.936667,MOR,ATLMR,"Atlatlahucan, Mor.",8.2
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",3.23
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",8.11
-99.375556,18.701667,MOR,CUTMR,"Cuautlita, Mor.",3.22
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",5.5
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",5.61
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",2.23
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",10.23
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",26.82
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",4.92
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",8.9
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",0.76
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",5.71
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",4.7
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",5
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",11
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",6.51
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",5.12
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",4.51
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",13
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",8.9
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",7
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",8.6
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",0.01
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",1
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",5.4
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",7.3
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",7
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztlán, Mor. SMN*",1.25
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",6
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",6.51
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",23.81
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",6.8
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",6.01
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",8.3
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",5.3
-99.233333,18.983333,MOR,UAEMR,"Escuela de Biología Uaem, Mor.",23.9
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",6.01
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",4.31
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",4.21
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",7.3
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",0
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",0
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",0.01
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",0.1
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",0
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",0
-106.536944,21.629722,NAY,ISLASMARIASmar,"Islas Marías, Nay. SEMAR*",0
-104.298056,21.038889,NAY,IXTLANRIO,"Ixtlán del Río, Nay. SMN*",3.75
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jesús María, Nay. CFE*",0
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",0
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",0
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",0
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",0.02
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",0
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",0
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",0
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",26
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",15
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",7.22
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",0.01
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",13.3
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",0
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",9.21
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",50
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",2.9
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",0
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",27.11
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",1.3
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",26.6
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",2.5
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",0.01
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",24.81
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",0
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",17.71
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",5
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",0.02
-100.240278,25.856944,NL,RADIOSONDEOMTY,"Radiosondeo, Monterrey N.L. SGT*",12.25
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",0
-100.308333,25.7325,NL,TOPOCHICO,"Topo Chico Monterrey, N.L. SGT*",9.5
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",0
-96.53,17.43,OAX,ATEOX,"Atepec, Oax.",4
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",8.7
-96.721667,17.069722,OAX,BAEOX,"Base Aérea, Oax.",0
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",0
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",116.2
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",0
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",67.71
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",0
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",9
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",110.03
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",0
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",0
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",0.7
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",0
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",21.54
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",0
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",0
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",0
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",32.3
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",0
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",0
-95.916667,17.733333,OAX,RMLOX,"Río Manso Lalana, Oax.",73.41
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",0
-95.226667,16.161944,OAX,SALINACRUZob,"Observatorio de Salina Cruz, Oax. SMN*",0.4
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",0
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",33
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",0
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",70.12
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",0
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",32.1
