LON,LAT,EDO,CLAVE,ESTACION,oct-18
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",97.29
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",121.16
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",40.64
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",7
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",86.8
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",58.5
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",37.52
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",89
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",141.6
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",76
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",98.01
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",32.71
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",66
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",97.01
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",89.61
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",50
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",50.64
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",53.63
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",63.8
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",42.51
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",48.03
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",95.7
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",165.5
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",93.8
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",93.31
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",55
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",68.53
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",35.22
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",98.02
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",104.31
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",87
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",34
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",76.03
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",41.52
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",56.03
-105.353333,23.691111,DGO,SLTDR,"El Salto, Dgo.",168
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",28.9
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",34.03
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",32.31
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",32.52
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",66.44
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",818
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",121.24
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",144.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",83.03
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",302.8
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",72.5
-100.5175,18.075833,GRO,AFIGR,"Andrés Figueroa, Gro.",172
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",42.3
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",179.2
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",3.5
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",248.7
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",504
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",118
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",107.3
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",120
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",240.4
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",72.3
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",56
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",183.5
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",277.5
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",87.2
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",375.9
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",90.8
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",77.3
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",60.05
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",30.2
-99.783333,16.966667,GRO,K21GR,"km 21, Gro.",228
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",106
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",300.8
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",290.2
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",77.3
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",137.2
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",229.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",60.4
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",20
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",255
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",79.5
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",10.15
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",240.8
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",290.2
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",249
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",3.5
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",309
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",120.8
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",187.4
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",239.2
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",54.6
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",180.2
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",246.2
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",44.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",158.6
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",253.6
-101.554167,17.645,GRO,ZIHUATANEJO,"Zihuatanejo, Gro. SMN*",229.4
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",29.01
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",80.07
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",124.51
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",41.04
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",50.32
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",50.01
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",96.38
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",40.36
-100.816667,20.536389,GTO,clygj,"Celaya, Gto.",55.02
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",64
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",135.6
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",4.5
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",69.82
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",97.9
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",44.52
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",55.82
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",56.02
-101.835278,21.05,GTO,EBAGJ,"El Barrial, Gto.",49.85
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",22.06
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",74.03
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",102.81
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",82.63
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",25.51
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",123.43
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",56.53
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",74.81
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",66.93
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",74.9
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",54.54
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",42.23
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",37
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",58.9
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",38.61
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",34.6
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",57
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",43.92
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",41.6
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",94.53
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",22.4
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",59.25
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",40.6
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",89.25
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",72.06
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",84.63
-100.751944,20.8975,GTO,smagj,"San Miguel de Allende, Gto.",109.41
-100.745833,20.577778,GTO,smogj,"San Miguel Octopan, Gto.",91.11
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",56.61
-100.7525,20.284722,GTO,targj,"Tarimoro, Gto.",126.52
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",70.01
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",67.52
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",51.13
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",38.3
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",231
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",50.52
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",298.03
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",81.5
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",45.22
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",56.01
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",45.06
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",397.56
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",38.73
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",115.11
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",74.09
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",94.52
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",31.07
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",70.43
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",228.71
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",18.5
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",233.5
-103.133333,20.316667,JAL,ACHAPALAGDL,"Acueducto Chapala Guadalajara, Jal. SGT*",138
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",44.82
-103.591111,20.424444,JAL,ACTJL,"Acatlán, Jal.",33.52
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",72.7
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",46.92
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",31.42
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",60.52
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",86.01
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",29.81
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",145
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",172.5
-103.201944,20.290556,JAL,CHAJL,"Chapala 1, Jal. SMN*",93.22
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",307
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",518.05
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",17.9
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",37.3
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",277.01
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",188.9
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",51.7
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",29.04
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",347.52
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",67.8
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",20.9
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",64.35
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",12.06
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",60.52
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",79.2
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",69.5
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",89.55
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",69.1
-102.558333,20.275556,JAL,LABARCA,"La Barca, Jal. SGT*",46.6
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",34.8
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",97.83
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",79.05
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",78.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",98.8
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",231.8
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",86.7
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",3.5
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",40.22
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",104.4
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",46.04
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",96.5
-102.716667,20.4,JAL,RIOZULA,"Río Zula, Jal. SGT*",89.2
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",64
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",3.5
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",40.2
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",56
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",209.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",162.6
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",79.06
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",107.8
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",41.02
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",40.86
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",86.2
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",83.32
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",124
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",123.14
-103.366667,20.716667,JAL,ZPPJL,"Zapopan, Jal.",0
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",114.5
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",78.02
-98.9125,19.543889,MEX,ATEMX,"Atenco, Méx.",12.7
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",166.81
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",64.23
-99.298611,19.406667,MEX,CDBMX,"Caída del Borracho, Méx.",100.05
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",124.07
-99.4675,18.795833,MEX,CHDMX,"Colonia Hidalgo, Méx.",41.44
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",126.1
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",77.8
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",107.5
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",71.5
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",102.02
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",134.14
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",106.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",90
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",60.03
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",172.56
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",77.25
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",99.8
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",92.5
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",78.83
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",89.02
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",156.96
-99.420833,18.990833,MEX,OCUMX,"Ocuilán de Arteaga, Méx.",176.03
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",50.79
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",91.95
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",82.51
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",106.94
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",202
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",82.04
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",95.92
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",72.39
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",107.5
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",62.06
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",27.05
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",49.8
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",127.6
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",114.71
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",73.54
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",178
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",109.5
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",34.56
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",65.04
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",131.01
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",85.2
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",52
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",68.08
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",88.63
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",125.64
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",86.41
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",73.6
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",127.6
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",107.23
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",83
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",74.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",110.05
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",80.5
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",106.42
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",155.2
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",69.11
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",83.01
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",91.8
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",237.7
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",98.4
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",123.2
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",97.5
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",3.5
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",58.42
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",117.41
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",134.11
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",95
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",172.75
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",58.43
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",89.51
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",83.3
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",65.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",104.6
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",77.3
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",28.4
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",37.7
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",225.01
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",31.63
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",67.2
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",83.11
-101.2,18.8,MICH,LPZMC,"Los Pinzanes, Mich.",36.9
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",131.62
-102.205833,18.023056,MICH,MLCMC,"Melchor Ocampo Lázaro Cárdenas, Mich.",314.5
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",141.71
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",181.02
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",96.02
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",199.54
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",96.01
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",86
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",3.5
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",62.56
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",55.96
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",137.4
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",83
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",96.5
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",43.51
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",94
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",42
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",16.2
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",97.73
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",477.8
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",129
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",76.51
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",174.6
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",93.5
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",109
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",58.86
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",82.01
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",93.4
-98.948889,18.808611,MOR,CUAMR,"Cuautla, Mor.",93.94
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",170
-98.786667,18.690556,MOR,ELPMR,"El Peñón, Mor.",42.51
-99.180278,18.573889,MOR,HIGMR,"Higuerón, Mor.",140.3
-99.424167,18.608333,MOR,HUAMR,"Huajintlán, Mor.",160
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",160.02
-99.265,19.028889,MOR,HUIMR,"Huitzilac, Mor.",202.53
-99.025,18.44,MOR,HUTMR,"Huautla, Mor.",116.4
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",234.4
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",108.61
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",111.81
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",128.3
-98.914444,18.683611,MOR,LCUMR,"La Cuera, Mor.",27.11
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",65.18
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",75.3
