LON,LAT,EDO,CLAVE,ESTACION,jun-13
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",96.2
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",67.6
-107.9,27.9,CHIH,BTVCH,"Batovira, Chih.",81.11
-106.388333,26.474167,CHIH,C08061,"El Vergel, Chih.",149
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",41.5
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",32.5
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",42.7
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",9
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",0.04
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",11
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",35.31
-108.544722,27.430278,CHIH,CHINIPASCFE,"Chínipas, Chih. CFE*",44.3
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",12.01
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",36.5
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",22.75
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",44.01
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",79.2
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",25.1
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",18.01
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",37.32
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",89.2
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",63
-104.912778,27.126667,CHIH,JMNCH,"Jiménez, Chih.",72.03
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",3.06
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",13.66
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",27.56
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",0.25
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",87.01
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",8.64
-105.280833,28.95,CHIH,PGRANERO,"Presa el Granero, Chih. SGT*",23.3
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",67.03
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",27.1
-107.973333,26.9425,CHIH,TB2CH,"Tubares 2, Chih.",60.41
-107.6975,28.759722,CHIH,TEJCH,"Tejolocachi, Chih.",42.7
-107.816667,28.95,CHIH,TEMOSACHICob,"Observatorio de Temósachic, Chih. SMN*",95.4
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",104.93
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",13.53
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",152.6
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",21.05
-106.505,30.615556,CHIH,VillaAhumada,"Villa Ahumada, Chih. SMN*",8.8
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",17.51
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",174
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",288.22
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",260.1
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",359.42
-91.108333,16.785833,CHIS,BONAMPAK,"Bonampak, Chis. SMN*",214.84
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",265.33
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",593.43
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",204.21
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",288.21
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",362.8
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",487.1
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comitán, Chis. SMN*",376.2
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",398.23
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. PC*",251.63
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",267.85
-92.246111,15.356667,CHIS,CREDMOTOZINTLA,"Cred Motozintla, Chis. SMN*",143.99
-92.864444,16.038611,CHIS,CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",119.2
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",295.52
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",269.5
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",302.03
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",312.1
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",214.2
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",588.4
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",245.6
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",302.93
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",328.7
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",400.1
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",131.8
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",495.41
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",456
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",427.33
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",368.41
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",322.4
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",472.56
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",156.2
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",273.6
-93.150556,17.225833,CHIS,OCOTEPEC,"Ocotepec, Chis. SGT*",308.9
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",436.8
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",430.71
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",422.52
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",42.93
-92.4,14.7,CHIS,PTOCHIAPASmar,"Puerto Chiapas, Chis. SEMAR*",141.6
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",465
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",441.62
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",265.81
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",539.8
-93.231111,16.373611,CHIS,SANTUARIOCFE,"Santuario, Chis. CFE*",169.9
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",480.3
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",221.3
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",247.6
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",293.61
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",419.3
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",529.2
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",426.93
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",316.3
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",403.1
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",428.6
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",361.51
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",284.4
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",230.5
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",207.6
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",326.72
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",274.9
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",248.01
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",272.1
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",287.19
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",357.51
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",206.81
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",208
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",57.4
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",185.7
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",11.1
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",50.4
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",45
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",67.6
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",6.4
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",65.7
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",13.5
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",19
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",23.1
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",348.8
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",551.2
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",15
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",59
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",61.4
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",66.8
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",16
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",150
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",3.8
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",16.9
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",17.5
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",7
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",4.6
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",68.5
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",61.02
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",103.51
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",69.53
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",146.51
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",77.8
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",49.83
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",53.6
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",81.92
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",132.01
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",65.04
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",65.95
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",40.3
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",81.01
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",49.03
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",52.41
-104.1,18.936111,COL,RDRCM,"Radar, Col.",93
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",49.92
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",53.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",52.27
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",180.5
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",68.33
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",139.7
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",151.4
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",118.2
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",129.5
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",161.9
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",70
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",91.3
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",69.2
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",190.8
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",78.5
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",146.9
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",77
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",74.9
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",128.47
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",166.1
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",117.6
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",124.2
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",109.8
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",201.2
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",157.9
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",111.6
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",66.3
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",155.1
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",237.6
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",61.7
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",116.6
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",157
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",79.9
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",72.7
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",89.1
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",125.7
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",78.7
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",92.8
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",79
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",125.1
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",102.5
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",71.9
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",184.5
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",106.1
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",159.6
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",106.9
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",97
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",119.8
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",104
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",122
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",146.3
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",153.8
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",56.7
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",147.2
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",144.5
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",54.9
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",143.8
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",135.2
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",109.1
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",124.6
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",157.4
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",128.3
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",163.5
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",157.1
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",179.14
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",153.7
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",114.2
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",106.1
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",162.8
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",157
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",170.7
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",154.55
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",55
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",171.04
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",12.6
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",55.6
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",24.6
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",13.6
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",20.6
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",37.2
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",11
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",17.4
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",26.6
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",1
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",9
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",9.7
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",9.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",2.4
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",46.84
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",2
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",3
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",19.2
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",55.7
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",57
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",36.2
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",67.4
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",12.3
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",54.8
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",24
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",49
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",0
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",30.5
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",41.71
-102.785,24.563056,DGO,TGRDR,"El Tigre, Dgo.",27
