LON,LAT,EDO,CLAVE,ESTACION,jul-24
-115.921667,32.042222,BC,CONST1857,"Constitución de 1857, B.C. SMN*",11.2
-116.696944,32.479444,BC,CRRBN,"El Carrizo, B.C.",0
-116.821111,32.472222,BC,EFLBN,"El Florido, B.C.",0
-116.6025,31.890278,BC,ELZBN,"Emilio López Zamora, B.C.",0
-116.302778,32.516389,BC,HNGBN,"El Hongo, B.C.",4.82
-117.248056,32.415556,BC,ISLACORONADOmar,"Isla Coronado, B.C. SEMAR*",0
-115.466667,32.55,BC,MXCBN,"Mexicali, B.C.",0.02
-114.729444,32.703889,BC,PDMBN,"Presa derivadora Morelos, B.C.",0
-116.603333,31.891667,BC,PLOPEZZAMORA,"Presa Emilio López Zamora, B.C. SMN*",0
-116.678333,32.543889,BC,PRTBN,"La Puerta, B.C.",0
-116.64,31.704444,BC,PTBBN,"Punta Banda, B.C.",0
-116.205556,32.272222,BC,RUMOROSA,"La Rumorosa, B.C. SMN*",6.09
-116.661667,32.568611,BC,TECATE,"Tecate, B.C. SMN*",0
-109.424444,23.445278,BCS,CPULMO,"Cabo Pulmo, B.C.S. SMN*",0.3
-109.925833,22.8975,BCS,CSLBS,"Cabo San Lucas, B.C.S.",0
-113.457778,27.643611,BCS,DORBS,"Díaz Ordaz, B.C.S.",0.04
-109.697222,23.680556,BCS,LBABS,"Los Barriles, B.C.S.",0
-111.983056,26.896111,BCS,MLGBS,"Mulegé, B.C.S.",1.01
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0.51
-110.059167,23.805,BCS,SANBS,"San Antonio Sur, B.C.S.",26.81
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0.01
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",2.01
-109.708333,23.118889,BCS,SJCBS,"San José del Cabo, B.C.S.",0
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",33
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",0
-112.272778,27.337778,BCS,SRLBS,"Observatorio de Santa Rosalía, B.C.S.",0.03
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",135.9
-89.8925,18.365,CAMP,CALAKMUL,"Calakmul, Camp. SMN*",88.05
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",86.1
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",135.7
-90.72,19.361667,CAMP,CHMCA,"Champotón, Camp.",107.01
-90.558889,19.830556,CAMP,CMPCA,"Campeche, Camp.",155.2
-91.046111,18.184444,CAMP,CNDCA,"Candelaria, Camp.",296.3
-90.5075,19.836389,CAMP,COBCA,"Observatorio de Campeche, Camp.",138.61
-90.741111,18.604444,CAMP,ESCCA,"Escárcega, Camp.",87.55
-90.105556,20.184167,CAMP,HECCA,"Hecelchakán, Camp.",100
-89.848333,19.751944,CAMP,HPOCA,"Hopelchén, Camp.",158
-90.221389,19.605833,CAMP,NYXCA,"Noh Yaxché, Camp.",73
-92.098056,18.254722,CAMP,PALIZADACA,"Palizada, Camp. SMN*",72.3
-92.091944,18.253056,CAMP,PLZCA,"Palizada, Camp.",106
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",223
-89.859167,19.664444,CAMP,XCPCA,"Xcupil, Camp.",107.8
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",153.7
-107.482778,28.481667,CHIH,AGZCH,"Abraham González, Chih.",100
-107.255556,28.771667,CHIH,BACCH,"Bachíniva, Chih.",62
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",174.5
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",76
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",127
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",134.13
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",21.46
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",17.63
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",55.6
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",128.63
-108.535556,27.392222,CHIH,CHICH,"Chínipas, Chih. SMN*",144.01
-106.770556,26.229444,CHIH,CHNCH,"Chinatú, Chih. SMN*",118.46
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",24.5
-105.381667,27.410278,CHIH,CL2CH,"Colina hidrométrica, Chih.",57
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",219.65
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",241.92
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",129.6
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",72.01
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",45.54
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",71.2
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",170.42
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",111.47
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",151.5
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",9.8
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",30.05
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",32.01
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",60.61
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",3.05
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",78
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",19.51
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",52.04
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",197.92
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",72.01
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",59.23
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",58.03
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",193.92
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",101.09
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",40.35
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",163.7
-92.114167,17.248889,CHIS,AGUAAZUL,"Agua Azul, Chis. SGT*",152
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",172.8
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",170.2
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",303.2
-92.874722,17.189444,CHIS,ARROYOGRANDE,"Arroyo Grande, Chis. SGT*",181.5
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",223.1
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",129.6
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",129.8
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",603.81
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",234.4
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",132.8
-92.618056,16.963333,CHIS,CHALCHIHUITAN,"Chalchihuitán, Chis. SGT*",360.2
-93.131389,17.341389,CHIS,CHAPULTENANGO,"Chapultenango, Chis. SGT*",584
-92.715556,16.578056,CHIS,CHIAPILLA,"Villa de Chiapilla, Chis. SGT*",93.8
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",195.6
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",219.3
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",229.4
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",91.5
-92.133333,16.233333,CHIS,COMITANOB,"Observatorio de Comitán, Chis. SMN*",71
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",113.7
-93.906111,16.2425,CHIS,CREDARRIAGA,"Cred Arriaga, Chis. PC*",287.08
-93.741389,16.671667,CHIS,CREDCINTALAPA,"Cred Cintalapa, Chis. PC*",2.45
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",80.37
-92.965278,15.727778,CHIS,CUXTEPEQUES,"Finca Cuxtepeques, Chis. SGT*",75.9
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",207.1
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",634.6
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",256.1
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",133.4
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. SGT*",239.7
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",433.6
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",485.4
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",154.3
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",394.1
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",600.61
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",267.8
-92.299167,15.126667,CHIS,FARCP,"Finca Argovia, Chis.",549.6
-93.273056,17.285833,CHIS,FCOLEONCFE,"Francisco León, Chis. CFE*",372.1
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",551.3
-92.918333,17.441389,CHIS,FIMADERO,"Francisco I. Madero, Chis. SGT*",242.6
-92.476111,15.346667,CHIS,FPZCP,"Finca la Paz, Chis.",254.5
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",187.8
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",246.2
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",599.8
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",69.2
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. SGT*",517.3
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",332.6
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",381.27
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",381
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",378.7
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",267.6
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",0
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",231.4
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",181.8
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",187.15
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",230.51
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",520.8
-92.673889,17.185556,CHIS,MOJOSTIC,"Mojostic, Chis. SGT*",115.5
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",174.98
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",146.3
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",363.5
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",71.8
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",112.1
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",350.8
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",187
-91.990278,17.525833,CHIS,PLQCP,"Palenque, Chis. SMN*",15.29
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",133
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",81.2
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",366.8
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",374.5
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",535.3
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",184.3
-94.003889,16.471111,CHIS,RSACP,"Rosendo Salazar, Chis.",129.8
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",238.4
-92.104167,15.031667,CHIS,SANTODOMINGO,"Santo Domingo, Chis. Protección Civil*",566.12
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",378.2
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",129.4
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",93.4
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",126.8
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",165.7
-92.951389,15.872778,CHIS,SFRANCISCOII,"San Francisco 2, Chis. SGT*",37.3
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",196.7
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",176.2
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",182.5
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",207.8
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",294.9
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",250.2
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",229.3
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",299.4
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",433.7
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",322.4
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",394.2
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",262.3
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",253.9
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",212.7
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",219.4
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",257.9
-93.5375,17.283333,CHIS,TZICP,"Tzimbac, Chis.",286.2
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",270.3
-93.121944,16.778056,CHIS,UNICACH,"Universidad de Ciencias y Artes de Chiapas, Chis. SGT*",185.8
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",146.46
-93.248056,16.253889,CHIS,VILLAFLORES,"Villaflores, Chis. SGT*",297.8
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",31.1
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",216.8
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",62
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",28.7
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",31.82
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",27
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",9.8
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",25
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",11.22
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",8.75
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",62
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",106.43
-100.954444,29.329167,COAH,LASVACASC,"Las Vacas Ciudad Acuña, Coah. CILA*",8.2
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",141.43
-103.266667,25.766667,COAH,MADCL,"Madero, Coah.",42.32
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",93.72
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",21.7
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",17.41
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",140.5
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",53.5
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",4
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",65.63
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",70.13
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",103.2
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",102.52
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",356.02
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",173.32
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",325.6
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",266.9
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",234.98
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",235.12
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",342.1
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",173.15
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",29.4
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",131.8
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",163.62
-104.057778,19.391667,COL,MINATITLAN,"Minatitlán, Col. SMN*",413.1
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",179.83
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",297.51
-104.1,18.936111,COL,RDRCM,"Radar, Col.",144.51
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",394.8
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",102.01
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",404.73
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",269.03
-99.235278,19.203333,DF,AJUSCOALTATEN,"Ajusco Alta Tensión, Cd. de Méx. SEGIAGUA",232.25
-99.197222,19.388611,DF,CAJA6IPSAYP,"Caja 6 IP San Antonio y Periférico, Cd. de Méx. SEGIAGUA",144.25
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",148.6
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",194.51
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",176.97
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",155.25
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",163.45
-99.021667,19.256111,DF,CERRILLOS,"Cerrillos, Cd. de Méx. SEGIAGUA",130.5
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",168.5
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",2.5
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",161
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",213.5
-99.077778,19.4775,DF,CRAEOCAVM,"San Juan de Aragón CRAE OCAVM, Cd. de Méx. SEGIAGUA",119
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",179.9
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",193.57
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",127.32
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",74
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",127.5
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",133.19
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",280.27
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",208.85
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",148.8
-99.073056,19.288611,DF,ELMOLINOCDMX,"El Molino, Cd. de Méx. SEGIAGUA",109.25
-99.066667,19.377778,DF,EMRDF,"El Moral SACM, Cd. de Méx.",131.84
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",189.31
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",226.49
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",154.6
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",122.5
-99.170556,19.286944,DF,LAJOYACDMX,"La Joya, Cd. de Méx. SEGIAGUA",86
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",145.97
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",0.25
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",245.41
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",167.5
-99.191944,19.416389,DF,MDELREY,"Molino del Rey, Cd. de Méx SMN*",114
-99.026944,19.187222,DF,MILPAALTADF,"Milpa Alta, Cd. de Méx. SEGIAGUA",164.87
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",163.07
-99.120556,19.150556,DF,MTULMIAC,"Manantial Tulmiac, Cd. de Méx. SEGIAGUA",227.75
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",206.55
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",153.25
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",120
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",2.5
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",171.56
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",52.5
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",160.6
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",207.25
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",154.3
-99.209444,19.308611,DF,PICACHOAJUSCO,"Planta Pichacho Ajusco Periférico, Cd. de Méx. SEGIAGUA",162.25
-99.219444,19.285278,DF,PICACHOHOMUN,"Picacho Homun, Cd. de Méx. SEGIAGUA",98.75
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",167.46
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",177.1
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",164.78
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",151.25
-99.177222,19.328889,DF,POZOCU,"Pozo Ciudad Universitaria, Cd. de Méx. SEGIAGUA",126.25
-99.233611,19.364444,DF,PRESAMIXCOAC,"Presa Mixcoac, Cd. de Méx. SEGIAGUA",296.25
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",155.89
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",203.69
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",153.44
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",156.94
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",54
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",100.5
-99.059444,19.225278,DF,PTARSPACTOPAN,"PTAR San Pedro Actopan, Cd. de Méx. SEGIAGUA",116.5
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",163.52
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",190.54
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",197.77
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",81.52
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",131
-99.129444,19.237222,DF,RECLUSORIOSUR,"Pozo reclusorio Sur, Cd. de Méx. SEGIAGUA",128.25
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",46
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",229.83
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",119.87
