LON,LAT,EDO,CLAVE,ESTACION,jun-14
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0
-110.059167,23.805,BCS,SANBS,"San Antonio Sur, B.C.S.",0
-112.478611,26.2575,BCS,SANJUANICO,"San Juanico, B.C.S. SMN*",0.2
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",0
-112.111111,24.791667,BCS,SCRBS,"Puerto San Carlos, B.C.S.",92.5
-109.708333,23.118889,BCS,SJCBS,"San José del Cabo, B.C.S.",0.01
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",9.2
-112.332778,26.629167,BCS,SMTBS,"San Martín, B.C.S.",92.5
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",5.4
-112.272778,27.337778,BCS,SRLBS,"Observatorio de Santa Rosalía, B.C.S.",0
-109.986111,23.172222,BCS,SVSBS,"San Vicente de la Sierra, B.C.S.",92.5
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",0
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",121
-89.8925,18.365,CAMP,CALAKMUL,"Calakmul, Camp. SMN*",96
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",281
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",313.3
-90.72,19.361667,CAMP,CHMCA,"Champotón, Camp.",283.5
-90.558889,19.830556,CAMP,CMPCA,"Campeche, Camp.",172
-91.046111,18.184444,CAMP,CNDCA,"Candelaria, Camp.",508
-90.5075,19.836389,CAMP,COBCA,"Observatorio de Campeche, Camp.",165.6
-90.741111,18.604444,CAMP,ESCCA,"Escárcega, Camp.",293.7
-90.105556,20.184167,CAMP,HECCA,"Hecelchakán, Camp.",106.83
-89.848333,19.751944,CAMP,HPOCA,"Hopelchén, Camp.",86.1
-90.221389,19.605833,CAMP,NYXCA,"Noh Yaxché, Camp.",151.2
-92.091944,18.253056,CAMP,PLZCA,"Palizada, Camp.",451
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",234.5
-89.859167,19.664444,CAMP,XCPCA,"Xcupil, Camp.",83.3
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",123.7
-107.482778,28.481667,CHIH,AGZCH,"Abraham González, Chih.",137.4
-107.255556,28.771667,CHIH,BACCH,"Bachíniva, Chih.",8
-106.219444,27.446667,CHIH,BOCADELRIO,"Boca del Río, Chih. SGT*",19
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",38.5
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",110.9
-107.9,27.9,CHIH,BTVCH,"Batovira, Chih.",81.8
-106.388333,26.474167,CHIH,C08061,"El Vergel, Chih.",132.1
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",149.5
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",70
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",50.4
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",0
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",11.74
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",4.2
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",28.82
-106.030278,28.670556,CHIH,CHIHUAHUAob,"Observatorio de Chihuahua, Chih. SMN*",7.2
-108.544722,27.430278,CHIH,CHINIPASCFE,"Chínipas, Chih. CFE*",104.8
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",0.5
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",134.4
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",15.25
-107.633333,27.75,CHIH,CRLCH,"Creel, Chih.",63
-106.390278,26.473333,CHIH,ELVERGELSMN,"El Vergel, Chih. SMN*",90
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",10.5
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",39.01
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",9.54
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",68.51
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",82.3
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",0
-104.912778,27.126667,CHIH,JMNCH,"Jiménez, Chih.",8.55
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",20.51
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",22.3
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",32.51
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",66.55
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",35.4
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",14.81
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",22.83
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",39.62
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",10.5
-106.383333,26.466667,CHIH,RVGCH,"El Vergel, Chih.",59.2
-107.973333,26.9425,CHIH,TB2CH,"Tubares 2, Chih.",107.31
-107.6975,28.759722,CHIH,TEJCH,"Tejolocachi, Chih.",51
-107.816667,28.95,CHIH,TEMOSACHICob,"Observatorio de Temósachic, Chih. SMN*",35
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",19.03
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",5.03
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",90.7
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",23.56
-106.505,30.615556,CHIH,VILLAAHUMADA,"Villa Ahumada, Chih. SMN*",10.6
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",79.53
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",55
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",231.22
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",327.22
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",464.7
-92.874722,17.189444,CHIS,ARROYOGRANDE,"Arroyo Grande, Chis. SGT*",260.7
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",286.5
-91.108333,16.785833,CHIS,BONAMPAK,"Bonampak, Chis. SMN*",2.5
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",328.53
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",683.62
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",315.9
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",256.63
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",501.6
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",196.9
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comitán, Chis. SMN*",211.4
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",200.95
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",168.42
-92.246111,15.356667,CHIS,CREDMOTOZINTLA,"Cred Motozintla, Chis. SMN*",246.98
-92.864444,16.038611,CHIS,CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",328.7
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",573.92
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",410.1
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",425.02
-92.8975,15.994444,CHIS,ELPORTILLO,"El Portillo, Chis. SGT*",169.7
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",696.2
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",341.4
-92.829444,17.373056,CHIS,ESCALONCP,"El Escalón, Chis. SGT*",224.6
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",610
-93.342222,17.216667,CHIS,EZAPATACFE,"Emiliano Zapata, Chis. CFE*",177.1
-92.325278,15.173889,CHIS,FHACP,"Finca Hamburgo, Chis.",779.8
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",299.9
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",446.7
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",397.8
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",149
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",464.6
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",291.8
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",254.6
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",368.02
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",203.2
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",422.31
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",212.8
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",380.52
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",32.5
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",199.1
-93.150556,17.225833,CHIS,OCOTEPEC,"Ocotepec, Chis. SGT*",205.7
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",221.41
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",436.6
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",506.52
-92.4,14.7,CHIS,PTOCHIAPASmar,"Puerto Chiapas, Chis. SEMAR*",206.99
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",399.71
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",252.7
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",467.2
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",244.7
-93.231111,16.373611,CHIS,SANTUARIOCFE,"Santuario, Chis. CFE*",297.8
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",318.72
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",229.4
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",238.7
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",266.97
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",352.52
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",152
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",307
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",181.01
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",352
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",306.7
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",145.6
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",362.5
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",588.8
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",691.4
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",340
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",257.13
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",114.2
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",252.32
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",155.3
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",140.52
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",436.74
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",576.2
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",177.93
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",33
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",141
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",25
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",43
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",126.5
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",16
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",138
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",42
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",55.5
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",67.5
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",83.9
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",18.4
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",63.8
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",65.2
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",24
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",91
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",69
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",73
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",36
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",50
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",51.4
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",22.03
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",45.5
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",90.9
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",83
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",31.02
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",299.6
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",165.9
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",213
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",80
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",190.8
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",218.4
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",198
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",133.1
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",412
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",296.4
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",234.38
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",230.8
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",174
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",292.1
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",207.9
-104.1,18.936111,COL,RDRCM,"Radar, Col.",273.3
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",414.9
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",125.5
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",324.4
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",195.5
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",256.61
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",130.4
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",58.7
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",213.2
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",248.4
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",63
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",181.84
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",2.7
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",295.4
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",327.2
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",18.4
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",134.1
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",50.1
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",200.5
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",135.6
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",132.2
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",28.2
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",11.4
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",0
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",262.9
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",138.3
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",140.5
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",64.2
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",71.3
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",165.4
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",20.6
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",109.3
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",82.5
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",181.5
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",245.8
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",143.9
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",118.2
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",360.6
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",156.6
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",220.7
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",61.2
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",12.7
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",130.9
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",56.4
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",0
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",94.9
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",9.9
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",39.4
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",296
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",148.9
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",243.3
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",52.1
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",114.4
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",98.9
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",205.7
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",6.1
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",255.6
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",69.8
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",330.1
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",29
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",296.4
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",59.3
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",52.1
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",129.01
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",141.6
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",11.4
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",118.6
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",28.4
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",66.6
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",210
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",130.9
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",84.6
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",8.5
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",73.9
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",109.8
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",83.2
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",67.8
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",44.4
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",80.5
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",34.2
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",44
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",67.81
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",102.3
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",48
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",52.7
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",28.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",41.3
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",117.58
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",12.8
