LON,LAT,EDO,CLAVE,ESTACION,ene-25
-92.476111,15.346667,CHIS,FPZCP,"Finca la Paz, Chis.",22
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",0.4
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",9.7
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",8
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",3
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",399.1
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",399.1
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",0
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",95.7
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",0
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",0
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",76.4
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",59.3
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",31.5
-93.384444,16.0675,CHIS,MONTERREYCFE,"Monterrey, Chis. CFE*",1.3
-92.2675,15.333333,CHIS,MOTOZINTLA,"Motozintla, Chis. SGT*",0.4
-93.150556,17.220556,CHIS,OCOCP,"Ocotepec, Chis.",207.4
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",1.8
-91.967778,15.849444,CHIS,PCONCORDIACFE,"Puente Concordia, Chis. CFE*",1.1
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",242.11
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",2.6
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",3.8
-92.618056,16.7475,CHIS,QUIOSCO,"Quiosco, Chis. SGT*",1
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",0
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",293.3
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",14.1
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",100
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",416.9
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",1.9
-92.637222,16.725,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",0.1
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",0.1
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",0
-92.951389,15.872778,CHIS,SFRANCISCOII,"San Francisco 2, Chis. SGT*",10.3
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",243.5
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",0.4
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",30.8
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",46.2
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",43.5
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",0
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",283.9
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",2.5
-92.296111,14.887222,CHIS,TAPCP,"Tapachula, Chis.",6.8
-93.529167,15.875,CHIS,TPICP,"Tres Picos, Chis.",0
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",6.2
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",0
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",0
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",0
-93.068056,16.716944,CHIS,TXZCP,"Tuxtla Gutiérrez Zoomat, Chis.",0
-93.5375,17.283333,CHIS,TZICP,"Tzimbac, Chis.",273.3
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",273.3
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",33.13
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",66.6
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",63.2
-101.06,29.444167,COAH,AMSCL,"Internacional La Amistad, Coah.",0
-100.93,25.541667,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",3
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",10
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",2.8
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",0
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",8
-100.943889,29.214167,COAH,CNTCL,"El Centenario, Coah.",21
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",0.01
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",4.3
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",0.01
-103.266667,25.766667,COAH,MADCL,"Madero, Coah.",0
-103.228056,25.527778,COAH,MATCL,"Matamoros, Coah.",0
-101.419167,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",7.1
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",15.2
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",1.7
-101.120833,27.841667,COAH,SBNCL,"Sabinas, Coah.",6.01
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",0
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",0.5
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",0.02
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",3.81
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",0
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",9.03
-103.613056,19.2475,COL,BVSCM,"Buenavista, Col.",3.5
-103.725556,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",12.7
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",6.2
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",6.4
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",0.4
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",13.1
-103.6,19.325,COL,CUACM,"Cuauhtémoc, Col.",5.5
-103.884444,19.111389,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",5.6
-114.733611,18.348611,COL,ICLARIONmar,"Isla Clarión, Col. SEMAR*",0
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",3
-103.866389,19.17,COL,LAECM,"La Esperanza, Col.",3.4
-103.774167,18.809167,COL,LDACM,"Laguna de Amela, Col.",6.4
-104.318611,19.044444,COL,MNZCM,"Observatorio de Manzanillo, Col.",6.7
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",9.7
-104.1,18.936111,COL,RDRCM,"Radar, Col.",1.5
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",13
-103.867778,18.911667,COL,TCMCM,"Tecomán, Col.",23
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",4
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",21.75
-99.235278,19.203333,DF,AJUSCOALTATEN,"Ajusco Alta Tensión, Cd. de Méx. SEGIAGUA",27
-99.197222,19.388611,DF,CAJA6IPSAYP,"Caja 6 IP San Antonio y Periférico, Cd. de Méx. SEGIAGUA",11.75
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",13.18
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",7
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",9
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",9.75
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",13.51
-99.021667,19.256111,DF,CERRILLOS,"Cerrillos, Cd. de Méx. SEGIAGUA",10.75
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",44.25
-99.047222,19.442222,DF,CHAPLAGO,"Planta de bombeo Churubusco Lago, Cd. de Méx. SEGIAGUA",7
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",2.5
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",7
-99.077778,19.4775,DF,CRAEOCAVM,"San Juan de Aragón CRAE OCAVM, Cd. de Méx. SEGIAGUA",7.75
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",14.3
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",23.5
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",9.33
-99.205,19.3,DF,DATDF,"Desviación Alta, Cd. de Méx.",5
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",4.5
-99.162778,19.378333,DF,DELVALLE,"Del Valle, Cd. de Méx. SEGIAGUA",5.75
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",20.25
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",7.75
-99.073056,19.288611,DF,ELMOLINOCDMX,"El Molino, Cd. de Méx. SEGIAGUA",9.75
-99.066667,19.377778,DF,EMRDF,"El Moral SACM, Cd. de Méx.",5.08
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",12
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",26
-99.235,19.308056,DF,FCMAGDALENA,"Foro Cultural Magdalena, Cd. de Méx. SEGIAGUA",1
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",15.4
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",11.25
-99.170556,19.286944,DF,LAJOYACDMX,"La Joya, Cd. de Méx. SEGIAGUA",0.5
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",7
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",0
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",31.25
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",5.25
-99.026944,19.187222,DF,MILPAALTADF,"Milpa Alta, Cd. de Méx. SEGIAGUA",19
-99.026944,19.187222,DF,MLPDF,"Milpa Alta, Cd. de Méx.",29.47
-99.120556,19.150556,DF,MTULMIAC,"Manantial Tulmiac, Cd. de Méx. SEGIAGUA",43.25
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",18.25
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",6.75
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",5.5
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",7
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",0
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",0
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",7.75
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",9
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",9.32
-99.209444,19.308611,DF,PICACHOAJUSCO,"Planta Pichacho Ajusco Periférico, Cd. de Méx. SEGIAGUA",8.25
-99.219444,19.285278,DF,PICACHOHOMUN,"Picacho Homun, Cd. de Méx. SEGIAGUA",8
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",6.5
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",6.25
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",7.5
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",11.25
-99.177222,19.328889,DF,POZOCU,"Pozo Ciudad Universitaria, Cd. de Méx. SEGIAGUA",1.25
-99.233611,19.364444,DF,PRESAMIXCOAC,"Presa Mixcoac, Cd. de Méx. SEGIAGUA",19.25
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",16.25
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",7
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",11.75
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",9.25
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",0.25
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",11.25
-99.059444,19.225278,DF,PTARSPACTOPAN,"PTAR San Pedro Actopan, Cd. de Méx. SEGIAGUA",13
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",8.25
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",6.5
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",8.25
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",7.75
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",8
-99.129444,19.237222,DF,RECLUSORIOSUR,"Pozo reclusorio Sur, Cd. de Méx. SEGIAGUA",10.25
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",22
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",11.5
-99.133333,19.402222,DF,SCADF,"Santa Cruz Acatlán, Cd. de Méx.",11.94
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",8.25
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",7.5
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",15
-99.176389,19.206389,DF,SMTOPILEJO,"San Miguel Topilejo, Cd. de Méx. SEGIAGUA",20.5
-99.17,19.262778,DF,SPEDROMARTIR,"San Pedro Mártir, Cd. de Méx. SEGIAGUA",11.25
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",9.75
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",7.75
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",11.76
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",14
-99.000556,19.275,DF,TEQUESQUITE,"San José Tláhuac RB Tequesquite, Cd. de Méx. SEGIAGUA",0
-99.079444,19.282778,DF,TLAHUAC,"San Pedro Tláhuac, Cd. de Méx. SEGIAGUA",9.75
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",8.25
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",19.5
