LON,LAT,EDO,CLAVE,ESTACION,jun-17
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",37.2
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",46.5
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",2
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",11.9
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",18
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",36.5
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",0.5
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",10.51
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",18.1
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",8.4
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",54.9
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",0.2
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",1.5
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",8.01
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",34.1
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",0.8
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",5.5
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",27.35
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",0.8
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",0.01
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",37
-104.6,24.1,DGO,OBSDR,"Observatorio de Durango, Dgo.",14.3
-104.656667,24.203889,DGO,PAGDR,"Peña del Aguila, Dgo.",22.1
-104.333056,24.538333,DGO,PDCDR,"Pánuco de Coronado, Dgo.",4.5
-104.558333,25.181944,DGO,RDODR,"Rodeo, Dgo.",0
-106.366667,26.133333,DGO,ROSDR,"La Rosilla, Dgo.",52
-104.9,25.75,DGO,RPADR,"Radar Palmito, Dgo.",53.21
-105.443056,25.225,DGO,SACDR,"Salomé Acosta, Dgo.",7.3
-104.925833,23.824444,DGO,SBBDR,"Santa Bárbara, Dgo.",25.1
-104.675833,23.874444,DGO,SBYDR,"Santiago Bayacora, Dgo.",9.2
-103.353056,24.469167,DGO,SCLDR,"Santa Clara, Dgo.",7.5
-104.054444,23.623056,DGO,SELDR,"Santa Elena, Dgo.",55
-105.560833,26.436667,DGO,SGBDR,"San Gabriel, Dgo.",9.42
-102.778056,24.630556,DGO,SJGDR,"San Juan de Guadalupe, Dgo.",0
-104.276944,25.085,DGO,SLCDR,"San Luis del Cordero, Dgo.",7
-105.366667,25.953333,DGO,SMODR,"Santa María del Oro, Dgo.",16.7
-104.2925,25.564167,DGO,SPGDR,"San Pedro del Gallo, Dgo.",3.21
-105.422222,25.0375,DGO,SPPDR,"Santiago Papasquiaro, Dgo.",1.3
-105.566667,26.084444,DGO,SRDDR,"Sardinas, Dgo.",14.2
-106.538056,24.702222,DGO,TDRDR,"El Tule del Real, Dgo.",10.8
-103.441667,26.1125,DGO,THODR,"Tlahualilo, Dgo.",2.51
-105.725,25.341111,DGO,TLHDR,"Observatorio de Tepehuanes, Dgo.",7.9
-106.975,24.933333,DGO,TMZDR,"Tamazula, Dgo.",3.13
-104.928889,26.2425,DGO,VHGDR,"Villa Hidalgo, Dgo.",4.5
-105.506111,26.447778,DGO,VOCDR,"Villa Ocampo, Dgo.",9.04
-99.906667,16.849722,GRO,ACAGR,"Acapulco, Gro.",276.8
-99.516944,17.576389,GRO,AERGR,"Observatorio de Chilpancingo Aeropuerto, Gro.",163.8
-98.975278,17.719722,GRO,AHUGR,"Ahuacuotzingo, Gro.",134.7
-100.5,18.154167,GRO,AJCGR,"Ajuchitlán, Gro.",22
-99.104722,18.106944,GRO,ATENANGOCFE,"Atenango del Río, Gro. CFE*",158.5
-100.433333,17.210278,GRO,ATYGR,"Atoyac, Gro.",145.2
-99.1,16.949444,GRO,AYUGR,"Ayutla, Gro.",400.1
-99.400833,18.459444,GRO,BVSGR,"Buenavista, Gro.",300
-100.658333,18.350556,GRO,CA2GR,"Ciudad Altamirano, Gro. SMN*",84.53
-100.664444,18.358611,GRO,CALGR,"Ciudad Altamirano, Gro.",142.7
-99.701111,17.672222,GRO,CCHGR,"Chichihualco, Gro.",74
-100.089444,17.008889,GRO,CDBGR,"Coyuca de Benítez, Gro.",111
-99.5,17.545278,GRO,CHIGR,"Chilpancingo, Gro.",119.7
-99.175833,17.608611,GRO,CHLGR,"Chilapa, Gro.",70.5
-98.411944,16.47,GRO,CNLGR,"Cuajinicuilapa, Gro.",210.9
-101.054444,17.376944,GRO,CYQGR,"Coyuquilla, Gro.",300
-99.995556,17.947778,GRO,ECAGR,"Ing. Carlos Ramírez Ulloa, Gro.",194.4
-99.516667,17.233333,GRO,EOCGR,"El Ocotito, Gro.",140.4
-99.332778,18.3025,GRO,HTZGR,"Huitzuco, Gro.",254.4
-99.55,18.349722,GRO,IGLGR,"Iguala, Gro.",306
-99.524167,18.360278,GRO,IGUALA,"Iguala, Gro. SMN*",219.72
-98.513333,17.6225,GRO,IXTGR,"Ixcateopan de Tlapa, Gro.",293.1
-101.003056,18.418611,GRO,LCLGR,"La Calera, Gro.",92
-100.018056,16.958333,GRO,LDCGR,"Laguna de Coyuca, Gro.",466.1
-99.235,16.76,GRO,LDGGR,"Las Vigas, Gro.",187.4
-99.503056,18.363333,GRO,LDTGR,"Laguna de Tuxpan, Gro.",289.7
-99.369167,17.471389,GRO,MCHGR,"Mochitlán, Gro.",122.7
-99.799722,16.8,GRO,ODAGR,"Observatorio de Acapulco, Gro.",254.8
-99.5,17.6,GRO,ODZGR,"Observatorio de Zumpango, Gro.",187.1
-98.729722,17.777778,GRO,OLNGR,"Olinalá, Gro.",310
-98.433333,16.683333,GRO,OMEGR,"Ometepec, Gro.",281.7
-98.888333,18.020833,GRO,PAPALUTLACFE,"Papalutla, Gro. CFE*",185.9
-99.45,17.483333,GRO,PETGR,"Petaquillas, Gro.",139
-101.057778,17.272778,GRO,PTOVICENTEmar,"Puerto Vicente, Gro. SEMAR*",193.8
-98.500556,16.655833,GRO,QTZGR,"Quetzala, Gro.",395.48
-99.166111,16.823611,GRO,RMEGR,"Revolución Mexicana, Gro.",187.4
-101.750278,18.273611,GRO,SANANTONIOCFE,"San Antonio, Gro. CFE*",146.7
-100.478611,18.171944,GRO,SCRISTOBALCFE,"San Cristóbal, Gro. CFE*",14.8
-100.472778,17.139444,GRO,SJEGR,"San Jerónimo, Gro.",306.4
-99.516944,17.920833,GRO,SJTETELCINGOCFE,"San Juan Tetelcingo, Gro. CFE*",276.4
-99.482778,16.796389,GRO,SNMGR,"San Marcos, Gro.",248
-99.605278,18.554444,GRO,TAXGR,"Taxco, Gro.",162.4
-99.526389,17.1675,GRO,TCOGR,"Tierra Colorada, Gro.",285.5
-99.976389,17.789722,GRO,TLAGR,"Tlacotepec, Gro.",155
-98.6,17.5,GRO,TLPGR,"Tlapa, Gro.",211.4
-99.399444,17.568056,GRO,TXTGR,"Tixtla, Gro.",105
-100.265833,18.382778,GRO,VGRGR,"Vicente Guerrero, Gro.",306.3
-99.466111,18.295833,GRO,VTRGR,"Valerio Trujano, Gro.",141.2
-98.488333,17.903889,GRO,XXHGR,"Xochihuehuetlán, Gro.",187.5
-99.933333,17.603333,GRO,YXTGR,"Yextla, Gro.",164.4
-101.548889,17.645278,GRO,ZHTGR,"Zihuatanejo, Gro.",270
-101.536667,20.446944,GTO,ABSGJ,"Abasolo, Gto.",175.5
-100.712222,20.0325,GTO,ACNGJ,"Acámbaro, Gto.",86.03
-100.683333,20.533333,GTO,AEGGJ,"Apaseo el Grande, Gto.",100.6
-100.5825,20.553889,GTO,AMCGJ,"Ameche, Gto.",85.51
-101.370833,20.712778,GTO,ANSGJ,"Arandas, Gto.",117.03
-100.620833,20.454167,GTO,APSGJ,"Apaseo el Alto, Gto.",122.5
-101.625556,20.499167,GTO,ATBGJ,"Agua Tibia, Gto.",132.53
-101.631667,21.2925,GTO,BARBOSA,"Barbosa, Gto. Protección Civil*",126.33
-101.838333,21.048611,GTO,BRRGJ,"El Barrial, Gto.",145.82
-100.816667,20.536389,GTO,CLYGJ,"Celaya, Gto.",42.81
-101.474722,21.068056,GTO,COMGJ,"Comanjilla, Gto.",143
-100.363333,20.198333,GTO,CORGJ,"Coroneo, Gto.",161.6
-101.630278,20.506667,GTO,CORRALEJO,"Corralejo Hidalgo, Gto. Protección Civil*",148.39
-101.666667,20.616667,GTO,CRMGJ,"Cuerámaro, Gto.",138.5
-100.962778,20.487778,GTO,CRTGJ,"Cortázar, Gto.",60.2
-100.9,20.95,GTO,CSRGJ,"Cinco Señores, Gto.",101.22
-101.6675,21.195278,GTO,CSTGJ,"Los Castillos, Gto.",116.55
-100.933333,21.15,GTO,DHGGJ,"Dolores Hidalgo, Gto.",85.51
-100.9,20.279722,GTO,ECBGJ,"El Cubo, Gto.",128.01
-101.244444,20.872222,GTO,ECHGJ,"El Chapín, Gto.",144.53
-101.37,20.715833,GTO,ECNGJ,"El Conejo, Gto.",117.02
-101.545,20.85,GTO,ELHUARICHO,"El Huaricho, Gto. INIFAP*",4.2
-101.678889,21.173611,GTO,EPLGJ,"El Palote, Gto.",149.11
-101.996667,20.800556,GTO,FRIAS,"Frías, Gto. Protección Civil*",87.65
-101.7425,20.439167,GTO,GLNGJ,"La Golondrina, Gto.",157
-101.266111,21.014722,GTO,GTOGJ,"Observatorio de Guanajuato, Gto.",127.65
-100.825833,20.848056,GTO,IALGJ,"Ignacio Allende, Gto.",99.55
-100.825833,20.588333,GTO,INIFAPGJ,"INIFAP, Gto. INIFAP*",33.2
-101.35,20.683333,GTO,IRPGJ,"Irapuato, Gto.",171.42
-100.518333,20.145556,GTO,JCRGJ,"Jerécuaro, Gto.",110.81
-101.844167,20.675278,GTO,LADGJ,"Las Adjuntas, Gto.",186.9
-101.781667,20.303889,GTO,LAGAVILANA,"La Gavilana, Gto. INIFAP*",13.8
-101.353889,20.437222,GTO,LASESTACAS,"Las Estacas, Gto. INIFAP*",42
-101.073056,20.286944,GTO,LDYGJ,"Laguna de Yuriria, Gto.",100.53
-101.693333,21.136389,GTO,LENGJ,"León, Gto.",151.22
-101.594444,20.842778,GTO,LGVGJ,"Presa la Gavia, Gto.",163
-101.358889,20.276111,GTO,LJIGJ,"Las Jícamas, Gto.",96.5
-100.600278,20.433611,GTO,LOSTECOLOTES,"Los Tecolotes, Gto. INIFAP*",125
-101.107778,21.324167,GTO,LQMGJ,"La Quemada, Gto.",111.9
-101.931111,20.507222,GTO,MABGJ,"Mariano Abasolo, Gto.",119.01
-101.48,21.65,GTO,OCMGJ,"Ocampo, Gto.",86
-101.111389,20.5225,GTO,PERGJ,"Pericos, Gto.",110.21
-100.878333,21.105,GTO,PNLGJ,"Peñuelitas, Gto.",84.4
-100.496111,21.22,GTO,POZGJ,"Pozos, Gto.",51.42
-101.287778,20.867222,GTO,PRSGJ,"La Purísima, Gto.",79
-100.789167,20.723333,GTO,PURISIMADECHAMA,"Purísima de Chamacuero, Gto. INIFAP*",43.8
-101.923611,20.386667,GTO,SANTAANA,"Santa Ana, Gto. INIFAP*",54.4
-101.246111,20.213056,GTO,SANVICENTEINIFA,"San Vicente, Gto. INIFAP*",29
-101.216667,21.483333,GTO,SFEGJ,"San Felipe, Gto.",98
-99.831389,21.320833,GTO,SGORDAII,"Sierra Gorda 2, Gto. SMN*",62.6
-101.016667,20.4,GTO,SJLGJ,"Santa Julia, Gto.",91.3
-101.199444,20.565833,GTO,SLMGJ,"Salamanca, Gto.",129.35
-100.669722,20.055278,GTO,SLSGJ,"Solís, Gto.",64.04
-100.885833,20.216667,GTO,SLVGJ,"Salvatierra, Gto.",149
-100.751944,20.8975,GTO,SMAGJ,"San Miguel de Allende, Gto.",188.91
-100.745833,20.577778,GTO,SMOGJ,"San Miguel Octopan, Gto.",22.71
-101.066944,20.298333,GTO,SRTGJ,"Santa Rita, Gto.",65.62
-100.7525,20.284722,GTO,TARGJ,"Tarimoro, Gto.",167.54
-101.3,20.6,GTO,TEMGJ,"Temascatío, Gto.",120.56
-101.178889,20.382778,GTO,VDSGJ,"Valle de Santiago, Gto.",74.01
-100.0925,21.298889,GTO,XICGJ,"Xichú, Gto.",85.52
-98.941667,20.268056,HGO,ACTHD,"Actopan, Hgo.",66
-98.348056,21.019444,HGO,ATCHD,"Atlapexco, Hgo.",54.5
-98.716111,20.185556,HGO,ELCHICO,"El Chico, Hgo. SMN*",167.2
-99.36,20.163889,HGO,ENDHD,"Endhó, Hgo.",122.5
-98.416667,21.15,HGO,HJTHD,"Huejutla, Hgo.",60
-99.706944,20.32,HGO,HUICHAPAN,"Huichapan, Hgo. SMN*",146.75
-99.220833,20.481944,HGO,IXMHD,"Ixmiquilpan, Hgo.",65.1
-98.757222,20.591667,HGO,LMTHD,"Metztitlán, Hgo.",125
-99.218611,20.2375,HGO,MXQHD,"Mixquiahuala, Hgo.",89.5
-98.6,21.166667,HGO,ORZHD,"San Felipe Orizatlán, Hgo.",65.4
-98.7475,20.123333,HGO,PCOHD,"Observatorio de Pachuca, Hgo.",88.8
-98.334722,20.0575,HGO,PERHD,"La Esperanza, Hgo.",84.21
-99.329444,20.359722,HGO,PRGHD,"Javier Rojo Gómez, Hgo.",117
-99.310833,19.963056,HGO,PRQHD,"Requena, Hgo.",78
-99.375833,20.435556,HGO,PVAHD,"Vicente Aguirre, Hgo.",100
-98.369444,20.083333,HGO,TLGHD,"Observatorio de Tulancingo, Hgo.",114.8
-98.658611,20.991667,HGO,TLNHD,"Tlanchinol, Hgo.",84.41
-99.501111,20.663333,HGO,ZMPHD,"Ing. Fernando Hiriart Balderrama, Hgo.",91.6
-98.647222,20.652778,HGO,ZXTHD,"Zacualtipán, Hgo.",150.2
-103.228611,22.325833,JAL,ACHZC,"Achimec, Jal.",10.06
-102.436944,21.599444,JAL,AJJJL,"Ajojucar, Jal.",53
-103.091944,20.397222,JAL,ATQJL,"Atequiza, Jal.",208.31
-103.446389,20.746667,JAL,BAZJL,"Base Aérea Zapopan, Jal.",111.22
-104.063611,19.914444,JAL,BBAJL,"Basilio Vadillo, Jal.",63.5
-103.724444,22.406111,JAL,BCSJL,"Bocas, Jal.",16.4
-103.782778,21.831667,JAL,BLNJL,"Bolaños, Jal.",33.41
-103.464722,19.730556,JAL,CDGUZMANob,"Observatorio de Ciudad Guzmán, Jal. SMN*",84.6
-103.465278,19.697778,JAL,CGZJL,"Observatorio de Ciudad Guzmán, Jal.",99.4
-102.774167,19.287778,JAL,CHLMC,"Constitución de Apatzingán, Jal.",58.02
-104.561944,19.2375,JAL,CIHJL,"Cihuatlán, Jal.",108.52
-103.361944,22.058889,JAL,CLLJL,"Casa Llanta, Jal.",61.1
-103.25,22.133333,JAL,CLTJL,"Observatorio de Colotlán, Jal.",73.01
-105.129722,19.9975,JAL,CPEJL,"Cajón de Peña, Jal.",49.54
-104.780833,20.479722,JAL,CRNJL,"Corrinchis, Jal.",24.7
-101.7375,21.497778,JAL,CRTJL,"El Cuarenta, Jal.",123.22
-102.7825,20.341389,JAL,CUIJL,"Cuitzeo, Jal.",56.52
-105.218333,20.593333,JAL,CULJL,"Cuale, Jal.",413.41
-102.822778,21.005833,JAL,CUNJL,"La Cuña, Jal.",94.41
-103.45,21.066667,JAL,CXTJL,"Cuixtla, Jal.",76.32
-102.705,21.037222,JAL,ESLJL,"El Salto, Jal.",111.6
-103.335,20.723333,JAL,EXPJL,"La Experiencia, Jal.",60.04
-102.766667,20.298056,JAL,FTEJL,"El Fuerte, Jal.",7.53
-103.3925,20.706667,JAL,GUADALAJARAob,"Observatorio de Guadalajara , Jal. SMN*",102
-103.354444,20.680556,JAL,GUAJL,"Guadalajara Centro, Jal.",55.12
-103.392778,20.706667,JAL,GUCJL,"Observatorio de Guadalajara, Jal.",111.01
-103.651111,20.466944,JAL,HRTJL,"Hurtado, Jal.",89
-102.25,20.483333,JAL,HUAJL,"Huascato, Jal.",105.52
-102.705833,20.293889,JAL,JMYJL,"Jamay, Jal.",59.31
-103.426111,21.048611,JAL,LABOQUILLACFE,"La Boquilla, Jal. CFE*",65
-103.644167,20.676389,JAL,LAPRIMAVERA,"La Primavera, Jal. SMN*",50
-103.201667,20.290556,JAL,LDCJL,"Lago de Chapala, Jal.",98.71
-101.919722,21.359722,JAL,LDMJL,"Lagos de Moreno, Jal.",71.22
-101.941944,21.348333,JAL,LMORENOob,"Observatorio de Lagos de Moreno, Jal. SMN*",72.2
-103.033333,20.316667,JAL,MEZCALA,"Mezcala Poncitlán, Jal. SGT*",117.4
-104.786389,20.525278,JAL,MSCJL,"Mascota, Jal.",73.6
-103.590833,19.592222,JAL,NEVADOCOLIMA,"Nevado de Colima, Jal. SMN*",152.2
-101.916667,21.366667,JAL,OLMJL,"Observatorio de Lagos de Moreno, Jal.",69.01
-102.531667,21.336389,JAL,PELSABINOCFE,"Paso el Sabino, Jal. CFE*",44.3
-103.361667,20.584167,JAL,PITJL,"Protección a Infraestructura y Atención a Emergencias Toluquilla, Jal.",138.51
-104.105833,21.196944,JAL,PLYJL,"Ing. Alfredo Elías Ayub, Jal.",5.8
-102.231944,20.491111,JAL,POLJL,"Ing. Guillermo Lugo Sanabria, Jal.",107.52
-104.05,20.55,JAL,RAMJL,"Río Ameca, Jal.",56.34
-101.835556,21.359167,JAL,SA1JL,"La Sauceda, Jal.",62.8
-102.509444,21.284722,JAL,SANGASPARCFE,"San Gaspar, Jal. CFE*",0
-101.85,21.35,JAL,SAUJL,"La Sauceda, Jal.",62.8
-102.5,21.3,JAL,SGRJL,"San Gaspar de los Reyes, Jal.",25.9
-103.9175,19.463611,JAL,SMANANTLANI,"Sierra Manatlán 1, Jal. SMN*",87.6
-103.705556,20.908889,JAL,SRSJL,"Manuel M. Diéguez, Jal.",60.1
-102.583333,21.45,JAL,TCAJL,"Teocaltiche, Jal.",51.56
-104.320278,20.036111,JAL,TCTJL,"Tacotán, Jal.",85.4
-103.198611,22.171944,JAL,TENJL,"Tenasco, Jal.",48.01
-103.316667,20.583333,JAL,TLAJL,"Tlaquepaque, Jal.",70.02
-104.370278,19.976111,JAL,TMLJL,"Ramón Corona Madrigal General, Jal.",92.7
-103.396667,18.967222,JAL,TRJCM,"Solidaridad, Jal.",141.9
-103.183333,20.15,JAL,TUXCUECA,"Tuxcueca, Jal. SGT*",58
-102.941667,19.939722,JAL,VCVJL,"Vicente C. Villaseñor, Jal.",170
-103.845833,20.596389,JAL,VEGJL,"Ing. Santiago Camarena, Jal.",33.81
-99.377222,19.377222,MEX,2RSMX,"Dos Ríos, Méx.",141
-98.655278,19.118611,MEX,ALTZOMONI,"Altzomoni, Méx. SMN*",116.4
-99.216667,19.566667,MEX,ARBMX,"Las Arboledas, Méx.",96
-99.866667,19.783333,MEX,ATLMX,"Atlacomulco, Méx. SMN*",118.69
-99.866667,19.783333,MEX,ATPMX,"Atlacomulco Prepa., Méx.",125.9
-99.7,19.333333,MEX,CALMX,"Calixtlahuaca, Méx.",72.91
-99.511667,19.205,MEX,CGCMX,"Gerencia Conagua CODAGEM, Méx.",119.53
-100.152778,19.350556,MEX,CHIMX,"Chilesdo, Méx.",134.3
-98.884722,19.483333,MEX,CHPMX,"Chapingo, Méx.",68.7
-99.239444,19.534167,MEX,CLYMX,"Calacoaya, Méx.",106.8
-99.301667,19.695,MEX,CNPMX,"La Concepción, Méx.",92.1
-99.714167,19.291111,MEX,COBMX,"Observatorio de Toluca, Méx.",80.8
-100.225,19.178889,MEX,COLMX,"Colorines, Méx.",110.3
-99.559722,19.884722,MEX,DNXMX,"Danxho, Méx.",123.02
-99.238333,19.453611,MEX,EMOMX,"El Molinito Río Hondo, Méx.",181.5
-98.917222,19.578889,MEX,GRDMX,"La Grande, Méx.",55.5
-99.696944,20.046389,MEX,HPNMX,"Huapango, Méx.",120.01
-99.769444,19.5675,MEX,IXCMX,"Ixtlahuaca, Méx.",125.92
-98.643056,19.095556,MEX,IXTAPOPO,"Ixtapopo, Méx. SMN*",162.6
-99.05,19.633333,MEX,K27MX,"km 27+250, Méx.",88.7
-100.075833,19.389444,MEX,LBEMX,"Los Berros, Méx.",77.5
-99.220833,19.4775,MEX,MBLMX,"Molino Blanco, Méx.",209.5
-99.683333,19.116667,MEX,NEVMX,"Nevado de Toluca, Méx. SMN*",113.79
-99.184722,19.580833,MEX,PBTMX,"Planta de bombeo Barrientos, Méx.",57.6
-99.017222,19.656667,MEX,PCCMX,"Planta Chiconautla 2, Méx.",89
-99.181944,19.743056,MEX,PCGMX,"Puente Colgante, Méx.",77.5
-99.010278,19.636944,MEX,PCTMX,"Planta Chiconautla 1, Méx.",93.7
-99.728333,18.928333,MEX,PDZMX,"Porfirio Díaz, Méx.",85
-99.790278,19.829167,MEX,PFBMX,"Francisco José Trinidad Fabela, Méx.",92.73
-99.775,19.461667,MEX,PIRMX,"Ignacio Ramírez, Méx.",110.02
-99.248889,19.429444,MEX,PLMMX,"Palmas, Méx.",156.12
-99.260833,19.526944,MEX,PMDMX,"Madín, Méx.",106.8
-99.739722,20.124167,MEX,PMNMX,"El Molino, Méx.",89.04
-99.864444,20.038611,MEX,PNDMX,"Ñadó, Méx.",137.12
-99.268056,19.524444,MEX,PREMX,"Presa Madín, Méx. SMN*",73.2
-99.283333,19.453611,MEX,PTLMX,"Presa Totolica, Méx.",169.9
-99.603333,19.213333,MEX,RECMX,"Rectoría, Méx.",63.23
-98.910556,19.531944,MEX,SADMX,"San Andrés, Méx.",51.2
-99.704722,19.465833,MEX,SBBMX,"José Antonio Alzate, Méx.",74
-99.764722,19.238333,MEX,SJHMX,"San Juan de las Huertas, Méx.",55.1
-98.870833,19.190278,MEX,SLAMX,"San Luis Ameca, Méx.",70.2
-99.741667,19.591667,MEX,SLBMX,"San Bartolo del Llano, Méx.",115.5
-99.8,19.633333,MEX,SMLMX,"Santa María del Llano, Méx.",145.02
-99.285,19.574444,MEX,SNJMX,"San Juan, Méx.",130.3
-98.895833,19.258333,MEX,SNLMX,"Chalco San Lucas, Méx.",100.6
-98.960556,19.320833,MEX,SSCDF,"La Caldera Subestación eléctrica Santa Lucía, Méx.",61.7
-99.799167,19.343056,MEX,TBRMX,"Tres Barrancas, Méx.",104.31
-99.935833,18.931389,MEX,TESMX,"Texcaltitlán, Méx.",166.54
-99.905278,19.856944,MEX,TJCMX,"El Tejocote, Méx.",122.31
-99.714167,19.291111,MEX,TOLUCAob,"Observatorio de Toluca, Méx. SMN*",20.2
-99.245556,19.465556,MEX,TOTMX,"Totolica, Méx.",168.2
-99.961389,19.660833,MEX,TPTMX,"San Andrés Tepetitlán, Méx.",182.39
-99.6125,19.428056,MEX,TROMX,"Trojes, Méx.",72.31
-99.243611,19.466389,MEX,TTLMX,"Totolica hidrométrica, Méx.",179.4
-99.123889,19.904722,MEX,TTQMX,"Tajo de Tequixquiac, Méx.",88.5
-99.385278,19.834722,MEX,TXMHD,"Taxhimay, Méx.",115.5
-100.084722,19.375556,MEX,VALLEDEBRAVO,"Valle de Bravo, Méx. SMN*",0.2
-100.18,19.2075,MEX,VBRMX,"Valle de Bravo, Méx.",113.1
-99.211667,19.510278,MEX,VDCDF,"Vaso de Cristo, Méx.",55.3
-99.334167,19.382222,MEX,VNDMX,"El Venado, Méx.",16.8
-100.055556,19.461667,MEX,VVCMX,"Villa Victoria, Méx.",67.1
-101.99,20.231389,MICH,ADUMC,"Adjuntas, Mich.",111.32
-100.608889,19.579722,MICH,AGOMC,"Agostitlán, Mich.",109.71
-101.661111,19.926111,MICH,AMEMC,"Aristeo Mercado, Mich.",0
-102.371111,19.083056,MICH,APTMC,"Apatzingán, Mich.",61.5
-102.419167,20.183889,MICH,BIBMC,"Barraje de Ibarra, Mich.",92.01
-100.891111,18.463333,MICH,CAIMANERACFE,"Caimanera, Mich. CFE*",82.3
-101.461389,20.324167,MICH,CBLMC,"Casa Blanca, Mich.",162.5
-102.265278,19.973611,MICH,CHAMC,"Chaparaco, Mich.",185.7
-100.55,19.7,MICH,CHIMC,"Ciudad Hidalgo, Mich.",112.52
-100.9,18.5,MICH,CMNMC,"Caimanera, Mich.",78.7
-101.259167,19.629722,MICH,COIMC,"Cointzio, Mich.",165.85
-101.861667,20.207222,MICH,CORMC,"Corrales, Mich.",82.53
-100.421111,19.387778,MICH,DBOMC,"El Bosque, Mich.",100.1
-100.45,19.966667,MICH,EGIMC,"El Gigante, Mich.",124.52
-102.541389,19.979167,MICH,GUAMC,"Guaracha, Mich.",55.7
-101.883333,18.266667,MICH,INFMC,"Infiernillo, Mich.",145.41
-102.6,19.958333,MICH,JARMC,"Jaripo, Mich.",68.9
-101.626667,20.248889,MICH,LANMC,"Los Ángeles, Mich.",124.6
-100.406389,19.838056,MICH,LDFMC,"Laguna del Fresno, Mich.",111.3
-102.865556,19.210833,MICH,LOLMC,"Los Olivos, Mich.",89.5
-102.004444,20.354444,MICH,LPDMC,"La Piedad, Mich.",127.91
-102.133333,18.848611,MICH,LPNMC,"Los Panches, Mich.",67.1
-102.2,18.8,MICH,LPSMC,"La Pastoría, Mich.",64
-101.1,19.7,MICH,MCEMC,"Morelia Centro, Mich.",196.44
-100.873611,19.829167,MICH,MLPMC,"Malpaís, Mich.",117.01
-101.2,19.7,MICH,MNOMC,"Observatorio de Morelia Norte, Mich.",202.4
-101.724444,20.127222,MICH,MOCMC,"Melchor Ocampo, Mich.",191.52
-101.176111,19.688611,MICH,MORMC,"Morelia DDR 020, Mich.",190.31
-100.439167,19.890833,MICH,MRVMC,"Maravatío, Mich.",77
-102.325,19.966667,MICH,ORAMC,"Orandino, Mich.",137.31
-102.221944,18.883333,MICH,PANCHESCFE,"Panches, Mich. CFE*",78.3
-102.058611,18.931111,MICH,PASTORIACFE,"Pastoría, Mich. CFE*",66.2
-101.044167,19.826944,MICH,PDBMC,"Planta de bombeo, Mich.",114.51
-101.6,20.3,MICH,PORMC,"Pastor Ortiz, Mich.",130.83
-100.684167,19.621389,MICH,PUCMC,"Pucuato, Mich.",125.34
-102.136944,19.961389,MICH,PUREPETIRO,"Presa Urepetiro, Mich. SGT*",96.4
-102.716667,20.066667,MICH,SAHMC,"Sahuayo, Mich.",108.01
-102.464722,20.208333,MICH,SCRMC,"San Cristóbal, Mich.",59
-102.651389,19.839444,MICH,SJUMC,"San Juanico, Mich.",101
-102.4,20.1,MICH,SSIMC,"San Simón, Mich.",57.12
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",130.9
-100.299167,19.766389,MICH,TMUMC,"Tercer Mundo, Mich.",118.55
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",130.12
-102.180278,18.048333,MICH,VILMC,"José María Morelos y Pavón, Mich.",291.02
-101.746944,19.923056,MICH,VJIMC,"Villa Jiménez, Mich.",138.1
-102.283056,20.3375,MICH,YURMC,"Yurécuaro, Mich.",57.03
-102.284167,20.006667,MICH,ZAMMC,"Observatorio de Zamora, Mich.",146.71
-101.795,19.805278,MICH,ZCAMC,"Zacapu, Mich.",115.2
-101.931944,18.921111,MICH,ZICMC,"Zicuirán, Mich.",59.01
-100.828611,19.860278,MICH,ZINMC,"Zinapécuaro, Mich.",86.8
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",221.01
-99.258056,18.734722,MOR,ALUMR,"Alpuyeca, Mor.",223.91
-99.376944,18.596111,MOR,AMCMR,"Amacuzac, Mor.",278.5
