LON,LAT,EDO,CLAVE,ESTACION,oct-17
-116.821111,32.472222,BC,EFLBN,"El Florido, B.C.",0
-116.6025,31.890278,BC,ELZBN,"Emilio López Zamora, B.C.",0.01
-115.15,32.411111,BC,ENLBN,"Observatorio de Ejido Nuevo León, B.C.",0
-116.302778,32.516389,BC,HNGBN,"El Hongo, B.C.",0
-115.466667,32.55,BC,MXCBN,"Mexicali, B.C.",0
-114.729444,32.703889,BC,PDMBN,"Presa derivadora Morelos, B.C.",0.01
-117.071389,32.3775,BC,PLAYAROSARITO,"Playa Rosarito, B.C. SMN*",0
-114.839444,31.029167,BC,SFLBN,"Observatorio de San Felipe, B.C.",0
-114.3,27.1425,BCS,ASUBS,"Bahía Asunción, B.C.S.",37
-111.663611,25.009722,BCS,CCNBS,"Observatorio de Ciudad Constitución, B.C.S.",0
-109.925833,22.8975,BCS,CSLBS,"Cabo San Lucas, B.C.S.",0
-113.457778,27.643611,BCS,DORBS,"Díaz Ordaz, B.C.S.",0
-109.697222,23.680556,BCS,LBABS,"Los Barriles, B.C.S.",0
-110.366667,24.15,BCS,LPZBS,"Observatorio de La Paz, B.C.S.",0.2
-111.349167,26.011667,BCS,LRTBS,"Observatorio de Loreto, B.C.S.",0
-111.983056,26.896111,BCS,MLGBS,"Mulegé, B.C.S.",0
-109.934167,23.9675,BCS,PLNBS,"Los Planes, B.C.S.",0
-109.591389,23.593056,BCS,RBRBS,"La Ribera, B.C.S.",0
-110.059167,23.805,BCS,SANBS,"San Antonio Sur, B.C.S.",12
-109.995,24.083889,BCS,SARBS,"El Sargento, B.C.S.",0
-109.843889,23.738333,BCS,SBABS,"San Bartolo, B.C.S.",0
-112.111111,24.791667,BCS,SCRBS,"Puerto San Carlos, B.C.S.",37
-109.708333,23.118889,BCS,SJCBS,"San José del Cabo, B.C.S.",0
-109.998611,23.555556,BCS,SLAGUNA,"Sierra La Laguna, B.C.S. SMN*",52.8
-112.332778,26.629167,BCS,SMTBS,"San Martín, B.C.S.",37
-109.713611,23.490278,BCS,SNTBS,"Santiago, B.C.S.",6.2
-109.986111,23.172222,BCS,SVSBS,"San Vicente de la Sierra, B.C.S.",37
-110.210556,23.478889,BCS,TSNBS,"Todos Santos, B.C.S.",2
-89.743889,20.003889,CAMP,BOLCA,"Bolonchen, Camp.",102
-90.575556,19.295,CAMP,CANCA,"Canasayab, Camp.",157.11
-91.761389,18.654167,CAMP,CARCA,"El Carmen, Camp.",341.32
-90.72,19.361667,CAMP,CHMCA,"Champotón, Camp.",167
-90.558889,19.830556,CAMP,CMPCA,"Campeche, Camp.",159.1
-91.046111,18.184444,CAMP,CNDCA,"Candelaria, Camp.",290.73
-90.5075,19.836389,CAMP,COBCA,"Observatorio de Campeche, Camp.",117.12
-90.741111,18.604444,CAMP,ESCCA,"Escárcega, Camp.",246.5
-90.105556,20.184167,CAMP,HECCA,"Hecelchakán, Camp.",164
-89.848333,19.751944,CAMP,HPOCA,"Hopelchén, Camp.",215.4
-90.221389,19.605833,CAMP,NYXCA,"Noh Yaxché, Camp.",176.1
-92.091944,18.253056,CAMP,PLZCA,"Palizada, Camp.",355.3
-91.175833,18.972778,CAMP,SBNCA,"Sabancuy, Camp.",298.5
-89.859167,19.664444,CAMP,XCPCA,"Xcupil, Camp.",233.91
-89.396111,18.502222,CAMP,XPJCA,"Xpujil, Camp.",272.6
-107.482778,28.481667,CHIH,AGZCH,"Abraham González, Chih.",12
-107.255556,28.771667,CHIH,BACCH,"Bachíniva, Chih.",9
-107.395556,28.525833,CHIH,BASUCHIL,"Basuchil, Chih. INIFAP*",5
-106.219444,27.446667,CHIH,BOCADELRIO,"Boca del Río, Chih. SGT*",4.75
-108.206389,28.208889,CHIH,BSSCH,"Basaseachi, Chih.",71.3
-107.723611,27.033611,CHIH,BTPCH,"Batopilas, Chih.",9.71
-106.953056,28.065,CHIH,BUENAVISTACH2,"Buena Vista 2, Chih. INIFAP*",2.4
-106.484722,28.802778,CHIH,C08099,"Majalca, Chih.",59.5
-108.092778,29.251944,CHIH,C08219,"Peñitas, Chih.",61
-107.6975,28.759722,CHIH,C08243,"Tejolocachi, Chih.",10.2
-105.963611,28.773333,CHIH,C08270,"La Mesa, Chih.",0
-107.930833,30.376667,CHIH,CAGCH,"Observatorio de Nuevo Casas Grandes, Chih.",16.61
-106.84,28.396667,CHIH,CDCUAUHTEMOC,"Ciudad Cuauhtémoc, Chih. SMN*",7
-105.446944,28.210833,CHIH,CDLCH,"Ciudad Delicias, Chih.",34.01
-108.535556,27.392222,CHIH,CHICH,"Chínipas, Chih. SMN*",1.77
-108.544722,27.430278,CHIH,CHINIPASCFE,"Chínipas, Chih. CFE*",0.3
-106.770556,26.229444,CHIH,CHNCH,"Chinatú, Chih. SMN*",54.7
-106.400278,31.736667,CHIH,CJZCH,"Ciudad Juárez, Chih.",7
-105.381667,27.410278,CHIH,CL2CH,"Colina hidrométrica, Chih.",0
-108.541667,27.416667,CHIH,CNDCH,"Chínipas, Chih.",22.1
-105.382222,27.576389,CHIH,COLINA,"Colina, Chih. SGT*",3.75
-106.119444,28.614722,CHIH,ERECH,"El Rejón, Chih.",0.7
-105.628889,28.166111,CHIH,FIMCH,"Las Vírgenes, Chih.",6.01
-107.072222,26.816667,CHIH,GCCCH,"Guachochi, Chih. SMN*",11.2
-108.3,29.2,CHIH,GPCCH,"Guapoca, Chih.",55.61
-107.320556,26.677222,CHIH,GRCCH,"Guerachi, Chih.",13.52
-107.879167,26.870833,CHIH,IGNCH,"San Ignacio, Chih.",46
-108.427222,30.838889,CHIH,JANOS,"Janos, Chih. SMN*",4.8
-104.912778,27.126667,CHIH,JMNCH,"Jiménez, Chih.",27.2
-105.414167,27.544722,CHIH,LBQCH,"La Boquilla, Chih.",0.02
-107.025833,29.88,CHIH,LJSCH,"Las Lajas, Chih.",11.02
-105.28,28.984444,CHIH,LLNCH,"El Granero, Chih.",2
-107.994167,27.858611,CHIH,MAGCH,"Maguarichi, Chih. SMN*",7.12
-106.486111,28.803333,CHIH,MAJALCA,"Cumbres de Majalca, Chih. SMN*",2
-104.410833,29.565,CHIH,OJNCH,"Ojinaga, Chih.",1
-105.254167,26.546389,CHIH,PAGCH,"Pico del Aguila, Chih.",0.03
-104.74,29.5,CHIH,Peguis,"Pegüis, Chih. SGT*",0
-105.675556,26.917778,CHIH,PRRCH,"Observatorio de Parral, Chih.",17.64
-106.085556,28.656944,CHIH,QIJCH,"Observatorio de Chihuahua, Chih.",0.7
-106.383333,26.466667,CHIH,RVGCH,"El Vergel, Chih.",32.4
-107.491667,29.035556,CHIH,SOTOMAINEZ,"Soto Mainez, Chih. INIFAP*",2.6
-107.973333,26.9425,CHIH,TB2CH,"Tubares 2, Chih.",1.51
-107.6975,28.759722,CHIH,TEJCH,"Tejolocachi, Chih.",12.2
-107.816667,28.95,CHIH,TEMOSACHICob,"Observatorio de Temósachic, Chih. SMN*",0
-107.85,28.95,CHIH,TMCCH,"Observatorio de Temósachic, Chih.",26.54
-107.384167,29.5625,CHIH,TNTCH,"El Tintero, Chih.",9
-107.9125,27.216667,CHIH,URECH,"Urique, Chih.",23.6
-105.16,26.738611,CHIH,VICCH,"Villa Coronado, Chih.",2.04
-106.505,30.615556,CHIH,VILLAAHUMADA,"Villa Ahumada, Chih. SMN*",24.8
-105.806944,27.454444,CHIH,VZRCH,"Valle de Zaragoza, Chih.",2.02
-108.166667,29.666667,CHIH,YEPCH,"Yepachic, Chih.",14
-92.804167,16.552778,CHIS,ACACP,"Acala, Chis.",45.2
-92.034722,16.737778,CHIS,ALTAMIRANO,"Altamirano, Chis. SGT*",266.6
-92.778889,16.401389,CHIS,ANGCP,"Doctor Belisario Domínguez, Chis.",125.81
-93.8975,16.241111,CHIS,AROCP,"Observatorio de Arriaga, Chis.",122.51
-93.427222,17.253611,CHIS,AZAPACCFE,"Aza Pac, Chis. CFE*",6.1
-92.905833,16.997222,CHIS,BOCHIL,"Bochil, Chis. SGT*",74
-93.026389,16.9525,CHIS,BOMBANA,"Bombana, Chis. SGT*",57.5
-93.15,16.641944,CHIS,BOQCP,"Boquerón, Chis.",101.3
-92.731389,15.365556,CHIS,CACCP,"Cacaluta, Chis.",351.72
-92.479167,16.308333,CHIS,CASCP,"Cascajal, Chis.",46.72
-92.483056,15.969167,CHIS,CATARINITAS,"Catarinitas, Chis. SGT*",224.2
-93.117222,16.757778,CHIS,CENTRO2APTE,"Centro Segunda Poniente, Chis. SGT*",62.3
-91.703333,17.472222,CHIS,CHACAMAX,"Chacamax, Chis. SGT*",355.2
-92.281389,15.750278,CHIS,CHICOMUSELO,"Chicomuselo, Chis. SGT*",235.2
-93.100556,16.941667,CHIS,CHICP,"Manuel Moreno Torres, Chis.",68.4
-92.283333,15.75,CHIS,CHMCP,"Chicomuselo, Chis.",179.71
-93.466944,16.441389,CHIS,COBREGONCFE,"Cristóbal Obregón, Chis. CFE*",68.2
-92.133333,16.233333,CHIS,COMITANob,"Observatorio de Comitán, Chis. SMN*",94.8
-92.1,16.2,CHIS,COOCP,"Observatorio de Comitán, Chis.",100.8
-92.135556,16.224444,CHIS,CREDCOMITAN,"Cred Comitán, Chis. PC*",76.92
-92.246111,15.356667,CHIS,CREDMOTOZINTLA,"Cred Motozintla, Chis. SMN*",47.47
-93.15,16.730556,CHIS,CRISTALTV,"Cristal TV Azteca, Chis. SGT*",0
-92.864444,16.038611,CHIS,CUXTEPEQUESCFE,"Cuxtepeques, Chis. CFE*",123.3
-92.938056,15.881944,CHIS,CUXTEPEQUESHM,"Finca Cuxtepeques hidrométrica, Chis. SGT*",39.2
-92.575,15.204167,CHIS,DESCP,"Despoblado, Chis.",383.8
-92.925278,16.108333,CHIS,DORADOCFE,"El Dorado, Chis. CFE*",43.7
-92.590833,16.686111,CHIS,ELAGUAJE,"El Aguaje, Chis. SGT*",51.6
-92.828611,16.787778,CHIS,ELBURRERO,"El Burrero, Chis. SGT*",101.3
-92.95,15.495833,CHIS,ELNCP,"El Novillero, Chis.",312.52
-92.808056,15.656667,CHIS,ELTRIUNFO,"El Triunfo, Chis. SMN*",637.8
-92.755278,15.071111,CHIS,ENCRUCIJADA,"La Encrucijada, Chis. SMN*",26
-92.655833,15.330833,CHIS,ESCCP,"Escuintla, Chis.",432.9
-93.125,16.975,CHIS,GRICP,"Grijalva, Chis.",119.41
-92.402778,14.997222,CHIS,HUECP,"Huehuetán, Chis.",265.62
-92.472222,15.133333,CHIS,HUICP,"Huixtla, Chis.",371.93
-92.454167,16.712778,CHIS,HUIXTAN,"Huixtán, Chis. SGT*",113.2
-92.471389,15.146944,CHIS,HUIXTLA,"Huixtla, Chis. SGT*",364.9
-92.72,15.886111,CHIS,JALTENANGO,"Jaltenango, Chis. SGT*",162.4
-92.725,15.866667,CHIS,JAPCP,"Jaltenango, Chis.",210.5
-93.381389,17.364167,CHIS,JDGCP,"Juan de Grijalva, Chis.",859.21
-93.381389,17.364167,CHIS,JGRIJALVACFE,"Túneles Juan de Grijalva, Chis. CFE*",476.4
-92.898611,15.996389,CHIS,JSBCP,"Juan Sabines, Chis.",201
-90.702222,16.580833,CHIS,LACCP,"Lacantún, Chis.",292.31
-93.560278,16.692778,CHIS,LASFLORESCFE,"Las Flores, Chis. CFE*",16.8
-93.561111,16.695833,CHIS,LFLCP,"Las Flores, Chis.",19.73
-91.73,16.114444,CHIS,LMONTEBELLO,"Lagunas de Montebello, Chis. SMN*",208
-93.28,17.96,CHIS,MACAYOMI,"Macayo Margen Izquierda, Chis. SGT*",245
-93.598889,17.178611,CHIS,MALCP,"Nezahualcóyotl, Chis.",459.81
-93.604722,17.199444,CHIS,MALPASOCFE,"Malpaso, Chis. CFE*",39.4
-92.883333,15.45,CHIS,MAPCP,"Mapastepec, Chis.",416.02
-93.105833,16.741944,CHIS,MODULO5,"Módulo Cinco, Chis. SGT*",0
-92.3375,16.851111,CHIS,OXCHUC,"Oxchuc, Chis. SGT*",222.8
-93.087778,16.760278,CHIS,PARQUEOTE,"Parque Oriente, Chis. SGT*",59.9
-91.968056,15.848611,CHIS,PCOCP,"Puente Concordia, Chis.",133.25
-93.458611,17.446111,CHIS,PENCP,"Ángel Albino Corzo, Chis.",798.01
-93.216667,15.691667,CHIS,PIJCP,"Pijijiapan, Chis.",252.06
-92.649167,16.725278,CHIS,PTEMORELOS,"Puente Morelos, Chis. SGT*",54.8
-93.552778,17.348333,CHIS,RCACP,"Rómulo Calzada, Chis.",369.3
-92.666667,15.916667,CHIS,REFCP,"Reforma, Chis.",220.62
-93.030278,17.413333,CHIS,REFUGIOCP,"El Refugio, Chis. SGT*",654.7
-93.079167,16.158333,CHIS,REVCP,"Revolución Mexicana, Chis.",55.14
-92.35,17.566667,CHIS,SAACP,"Salto de Agua, Chis.",310.48
-93.128889,16.790278,CHIS,SANJUANSEMIN,"San Juan Seminario, Chis. SGT*",62.7
-93.231111,16.373611,CHIS,SANTUARIOCFE,"Santuario, Chis. CFE*",94.5
-93.383333,17.425,CHIS,SAYCP,"Sayula, Chis.",869.7
-92.603056,16.727222,CHIS,SCCASASCFE,"San Cristóbal de las Casas, Chis. CFE*",42.8
-92.633333,16.733333,CHIS,SCOCP,"Observatorio de San Cristóbal, Chis.",34.8
-92.616667,16.741667,CHIS,SCRCP,"Puente Morelos, Chis.",52.56
-93.056389,16.4525,CHIS,SDOCP,"Santo Domingo, Chis.",50.73
-92.321944,15.558056,CHIS,SILTEPEC,"Siltepec, Chis. SGT*",272.4
-92.308333,17.028611,CHIS,SITALA,"Sitala, Chis. SGT*",241.1
-93.085,17.561111,CHIS,SJOCP,"San Joaquín, Chis.",858.9
-92.239444,15.775,CHIS,SMICP,"San Miguel, Chis.",248.96
-93.591111,16.152222,CHIS,SMORENACFE,"Sierra Morena, Chis. CFE*",182.8
-92.820833,16.938889,CHIS,SNACP,"Santa María, Chis.",218.2
-92.731389,17.035556,CHIS,SPNICHTALUCUM,"San Pedro Nichtalucum, Chis. SGT*",22.3
-92.148889,14.698611,CHIS,SUCHIATE,"Suchiate, Chis. SGT*",160.8
-93.034167,16.742778,CHIS,SUMIDEROCFE,"Cañón del Sumidero, Chis. CFE*",56
-93.244722,17.494167,CHIS,SUNUAPA,"Sunuapa, Chis. SGT*",176.7
-92.243333,14.99,CHIS,TAMCP,"Tapachula Malpaso, Chis.",298
-92.260556,14.908056,CHIS,TAPCP,"Tapachula, Chis.",221.81
-93.545833,15.875,CHIS,TPICP,"Tres Picos, Chis.",154.9
-93.0575,16.736111,CHIS,TRABAJOSOCIAL,"Trabajo Social, Chis. SGT*",44.2
-93.577778,16.227222,CHIS,TRESPICOSCFE,"Tres Picos, Chis. CFE*",58.3
-93.1,16.761944,CHIS,TUXCP,"Tuxtla Oriente, Chis.",77.56
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",100.1
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",64.81
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",349.3
-93.121944,16.778056,CHIS,UNICACH,"Universidad de Ciencias y Artes de Chiapas, Chis. SGT*",77.5
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",111.72
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",199.51
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",0.4
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",332.01
-91.729722,16.909167,CHIS,YAQUINTELA,"Yaquintela, Chis. SGT*",250.8
-92.050556,16.116389,CHIS,ZAPALUTA,"Zapaluta, Chis. SGT*",129.2
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",20
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",22.02
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",17
-101.116667,29.15,COAH,CBRCL,"Cabeceras, Coah.",67
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",0
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",36
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",37
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",24
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",91.7
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",7.3
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",20
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",24.3
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",24.4
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",29.5
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",20.51
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",5
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",8.6
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",10
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",49.2
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",21
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",0
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",3.01
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",5.1
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",35.51
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",26
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",18.01
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",80.53
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",79.73
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",41.2
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",91.5
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",68.71
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",83.92
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",95.6
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",55.12
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",26.51
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",77.41
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",72.42
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",76.11
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",100.2
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",148
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",104.9
-104.1,18.936111,COL,RDRCM,"Radar, Col.",165.5
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",75.7
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",72.51
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",56.04
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",35.62
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",12.14
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",55.07
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",35.4
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",30.2
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",30.9
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",16.2
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",18.37
-99.19,19.3375,DF,CONAGUAOFC,"Conagua Oficinas Centrales, Cd. de Méx SGT*",48.68
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",73.3
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",52.67
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",29.01
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",0
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",17.59
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",1.52
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",47.27
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",80.81
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",23.26
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",6.7
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",48.8
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",35.25
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",71.43
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",40.67
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",107.24
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",15.4
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",37.55
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",23.75
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",23.06
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",25.64
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",20.51
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",38.07
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",38.54
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",38.3
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",12.65
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",48.74
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",31.88
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",41.35
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",59.12
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",106.27
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",33.47
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",55.88
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",0
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",20.61
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",10.68
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",12.22
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",51.93
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",45.45
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",78.61
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",47.64
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",62.62
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",55.03
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",20.26
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",8.5
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",23.92
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",26.56
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",62.82
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",73.85
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",31.73
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",70.55
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",17.8
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",7.58
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",100.06
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",71.47
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",39.9
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",53.14
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",19.5
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",0.25
