LON,LAT,EDO,CLAVE,ESTACION,oct-14
-93.086111,16.761667,CHIS,TUXTLACFE,"Tuxtla, Chis. CFE*",72.5
-93.133333,16.75,CHIS,TXOCP,"Observatorio de Tuxtla Gutiérrez, Chis.",65.33
-93.414167,17.231111,CHIS,TZIMBACCFE,"Tzimbac, Chis. CFE*",475.5
-92.909722,17.178333,CHIS,UNIVERSIDADLIND,"Universidad Lindavista, Chis. SMN*",227.89
-93.270833,16.233333,CHIS,VIFCP,"Villaflores, Chis.",109.43
-92.147222,15.091111,CHIS,VTACANA,"Volcán Tacaná, Chis. SMN*",216.4
-93.330556,17.116667,CHIS,YAMCP,"Yamonhó, Chis.",351.81
-100.837222,28.344444,COAH,ADLCL,"Allende, Coah.",36
-101.057222,29.446944,COAH,AMSCL,"Internacional La Amistad, Coah.",38.5
-100.929722,25.561111,COAH,ARACL,"Ramos Arizpe Aeropuerto, Coah.",0
-102.064444,26.983333,COAH,CCGCL,"Cuatro Ciénegas, Coah.",10
-100.950278,29.327778,COAH,CDACL,"Ciudad Acuña, Coah.",40
-100.661111,26.844444,COAH,CDLCL,"Candela, Coah.",45
-100.95,29.213611,COAH,CNTCL,"El Centenario, Coah.",10
-103.469167,25.542222,COAH,CYTCL,"Coyote, Coah.",18.3
-100.920833,25.436111,COAH,ESLCL,"Secretaría de Agricultura Saltillo, Coah.",0
-103.283889,25.068056,COAH,LFLDR,"La Flor, Coah.",36.5
-101.4225,26.908333,COAH,MCVCL,"Observatorio de Monclova, Coah.",18.1
-101.711389,28.013056,COAH,MORELOSMUZQUIZ,"Morelos Múzquiz, Coah. SMN*",80.8
-100.566667,28.683056,COAH,PNEGRASob,"Observatorio de Piedras Negras, Coah. SMN*",8.2
-100.5325,28.706667,COAH,PNGCL,"Observatorio de Piedras Negras, Coah.",7.8
-101.002222,27.422222,COAH,PRSCL,"Progreso, Coah.",19
-100.575556,25.273333,COAH,SAACL,"San Antonio de las Alazanas, Coah.",14
-101.016667,25.376389,COAH,SALCL,"Observatorio de Saltillo, Coah.",1
-101.016667,25.376389,COAH,SALTILLOob,"Observatorio de Saltillo, Coah. SMN*",3
-101.122778,27.846667,COAH,SBNCL,"Sabinas, Coah.",12.5
-100.953889,29.034167,COAH,SMGCL,"San Miguel, Coah.",31
-103.699722,27.285278,COAH,SMJCL,"Sierra Mojada, Coah.",34
-102.979444,25.7575,COAH,SPECL,"San Pedro, Coah.",4.72
-101.016667,25.376389,COAH,STOCL,"Saltillo, Coah.",0
-103.45,25.541667,COAH,TORCL,"Observatorio de Torreón, Coah.",13.6
-103.45,25.533333,COAH,TORREONob,"Observatorio de Torreón, Coah. SMN*",13.4
-100.616111,27.515,COAH,VCRCL,"Venustiano Carranza, Coah.",98.5
-103.613333,19.249722,COL,BVSCM,"Buenavista, Col.",77
-103.726389,18.758611,COL,CDOCM,"Cerro de Ortega, Col.",110.8
-103.702778,19.295,COL,CHNCM,"El Chanal, Col.",139.1
-103.626111,18.826389,COL,CLLCM,"Callejones, Col.",253
-103.720833,19.218333,COL,CMDCM,"Observatorio de Colima, Col.",31.3
-103.757222,19.3175,COL,CMLCM,"Comala, Col.",97
-103.733333,19.233333,COL,COLIMAob,"Observatorio de Colima, Col. SMN*",34.6
-103.809167,19.204722,COL,CQMCM,"Coquimatlán, Col.",34.3
-103.605,19.322222,COL,CUACM,"Cuauhtémoc, Col.",188
-103.884167,19.112222,COL,DJLCM,"Presa derivadora Gregorio T. Q. Jala, Col.",83.4
-110.953611,18.726667,COL,ISOCORROmar,"Isla Socorro, Col. SEMAR*",11.89
-103.868056,19.171667,COL,LAECM,"La Esperanza, Col.",54
-103.773889,18.803056,COL,LDACM,"Laguna de Amela, Col.",61.2
-104.316667,19.046389,COL,MANZANILLOob,"Observatorio de Manzanillo, Col. SMN*",69.8
-104.318611,19.044167,COL,MNZCM,"Observatorio de Manzanillo, Col.",75.1
-103.8125,19.3275,COL,PNTCM,"Presa derivadora Peñitas, Col.",91.2
-104.1,18.936111,COL,RDRCM,"Radar, Col.",115.6
-103.700833,19.408333,COL,SCHCM,"Suchitlán, Col.",179.4
-103.855833,18.908056,COL,TCMCM,"Tecomán, Col.",57
-103.663333,19.2775,COL,TRPCM,"Trapiche, Col.",207.51
-99.210278,19.218611,DF,AJSDF,"Ajusco, Cd. de Méx.",186.8
-99.171667,19.453333,DF,CBIDF,"Escuela Nacional de Ciencias Biológicas IPN, Cd. de Méx. SMN*",96.65
-99.180556,19.346667,DF,CCUDF,"Universidad, Cd. de Méx.",204.5
-98.999444,19.357222,DF,CDMDF,"Cárcel de Mujeres, Cd. de Méx.",92.4
-99.1125,19.407778,DF,CDVDF,"Ciudad Deportiva, Cd. de Méx.",191.8
-99.1375,19.516667,DF,CEADF,"Campamento Amealco, Cd. de Méx.",99.21
-99.208333,19.155556,DF,CFSDF,"Caseta Forestal, Cd. de Méx.",43.5
-99.1375,19.469722,DF,CMTDF,"Avenida Cien Metros, Cd. de Méx.",33
-99.183333,19.486389,DF,CMYDF,"Campamento Mecoaya, Cd. de Méx.",132.8
-99.196389,19.403611,DF,CTMDF,"Observatorio de Tacubaya, Cd. de Méx.",194.1
-99.09,19.190278,DF,CTNDF,"San Salvador Cuauhtenco, Cd. de Méx.",92.9
-99.09,19.484167,DF,CYLDF,"Coyol, Cd. de Méx.",86.4
-99.205556,19.304722,DF,DATDF,"Desviación Alta, Cd. de Méx.",57
-99.131389,19.431111,DF,DDFDF,"Gobierno de la Ciudad de México, Cd. de Méx.",222.8
-99.309167,19.313333,DF,DTLDF,"Desierto de los Leones, Cd. de Méx.",174.6
-99.151944,19.300556,DF,EAZDF,"Estadio Azteca, Cd. de Méx.",118
-99.203889,19.271389,DF,ECOGUARDAS,"Ecoguardas Ajusco, Cd. de Méx. SMN*",114.6
-99.286389,19.3625,DF,EYQDF,"El Yaqui, Cd. de Méx.",16.5
-99.352222,19.295,DF,EZCDF,"El Zarco, Méx.",7.1
-99.091667,19.478056,DF,GCNDF,"km 6+250 del Gran Canal, Cd. de Méx.",188.1
-99.2625,19.308056,DF,HYTDF,"Huayatla, Cd. de Méx.",106.5
-99.066667,19.377778,DF,LU4DF,"Lumbrera Cuatro Ríos El Moral, Cd. de Méx.",134
-99.3,19.340556,DF,LVNDF,"La Venta, Cd. de Méx.",125.4
-99.283333,19.216667,DF,MAGDF,"Monte Alegre, Cd. de Méx.",121
-99.133889,19.403333,DF,MCRDF,"Marcos Carrillo, Cd. de Méx.",81.4
-99.021944,19.190556,DF,MLPDF,"Milpa Alta, Cd. de Méx.",81.6
-99.233056,19.187778,DF,MZTDF,"Planta Abasolo Mezontepec, Cd. de Méx.",112.1
-99.096389,19.316389,DF,OCSDF,"Organismo de Cuenca Aguas del Valle de México Sur, Cd. de Méx.",52.5
-99.100278,19.379167,DF,PBADF,"Planta de bombeo Aculco, Cd. de Méx.",118.5
-99.057778,19.433333,DF,PBCDF,"Planta de bombeo Churubusco Lago, Cd. de Méx.",169.7
-99.119444,19.486667,DF,PBLDF,"Planta de bombeo Lindavista, Cd. de Méx.",128.7
-99.037778,19.38,DF,PBODF,"Planta de bombeo U.H. Ejército de Oriente, Cd. de Méx.",111.5
-99.170556,19.435556,DF,PBTDF,"Planta de bombeo Tizoc, Cd. de Méx.",162.1
-99.2,19.413056,DF,PCHDF,"Planta Chapultepec, Cd. de Méx.",140.9
-99.097222,19.455833,DF,PGNDF,"Planta Generadora 101, Cd. de Méx.",177
-99.076389,19.336944,DF,PLEDF,"Planta de Tratamiento Cerro de La Estrella, Cd. de Méx.",95.3
-99.068333,19.420278,DF,PLMDF,"Planta de bombeo López Mateos, Cd. de Méx.",150.2
-99.126389,19.365278,DF,PMLDF,"Planta de bombeo Municipio Libre, Cd. de Méx.",150.8
-99.090833,19.246389,DF,PNTDF,"Planta Nativitas, Cd. de Méx.",17.7
-99.264722,19.288611,DF,PRMDF,"Planta de Tratamiento Río de La Magdalena, Cd. de Méx.",174.9
-99.154444,19.513056,DF,PRRDF,"Planta de Tratamiento Río Remedios, Cd. de Méx.",102.8
-99.023056,19.299167,DF,PSCDF,"Planta de Tratamiento Santa Catarina, Cd. de Méx.",81.7
-99.05,19.233333,DF,PSLDF,"Planta San Luis, Cd. de Méx.",61.7
-99.163889,19.468889,DF,PSNDF,"Planta de bombeo Nueva Santa María, Cd. de Méx.",139.6
-99.171111,19.263056,DF,PSPDF,"Pueblo San Pedro Mártir, Cd. de Méx.",22.2
-99.190278,19.509167,DF,PTRDF,"Planta de Tratamiento Rosario, Cd. de Méx.",129.2
-99.126111,19.285833,DF,PVCDF,"Planta de bombeo Villa Coapa, Cd. de Méx.",24.2
-99.143056,19.331944,DF,PXTDF,"Planta de bombeo Xotepingo, Cd. de Méx.",104.8
-99.194167,19.296111,DF,RBTDF,"Rebombeo Bosque de Tlalpan, Cd. de Méx.",135.1
-99.17,19.4,DF,RCMDF,"Radiocomunicación, Cd. de Méx.",150.5
-99,19.166667,DF,SANDF,"Santa Ana, Cd. de Méx.",61.8
-99.275,19.328611,DF,SBADF,"San Bartolo Ameyalco, Cd. de Méx.",183.8
-99.028889,19.338333,DF,SCMDF,"Rebombeo La Quebradora Santa Cruz Meyehualco, Cd. de Méx.",25.61
-99.122222,19.572222,DF,SGDDF,"Sierra Guadalupe, Cd. de Méx.",79
-99.066667,19.466667,DF,SJADF,"San Juan de Aragón, Cd. de Méx.",178.3
-99.009722,19.281389,DF,SPPDF,"San Pedro Tláhuac, Cd. de Méx.",49.7
-99.1425,19.556111,DF,TCMDF,"Tanque Chalmita, Cd. de Méx.",85.9
-99.272222,19.373056,DF,TECDF,"Tanque el Cartero, Cd. de Méx.",17.8
-99.220833,19.337778,DF,TELDF,"Tanque el Lienzo, Cd. de Méx.",128.8
-99.099722,19.385,DF,TEZDF,"Tezontle, Cd. de Méx. SMN*",102.37
-99.211667,19.399167,DF,TNGDF,"Triángulo, Cd. de Méx.",214.3
-99.135833,19.199444,DF,TPJDF,"Topilejo, Cd. de Méx.",92.2
-99.084722,19.440833,DF,TPNDF,"Tanque Peñón, Cd. de Méx.",165.9
-99.2125,19.361944,DF,TRGDF,"Tarango, Cd. de Méx.",137.3
-99.248611,19.316667,DF,TSFDF,"Tanque San Francisco, Cd. de Méx.",204.1
-99.228611,19.436389,DF,TSJDF,"Tanque San Joaquín, Cd. de Méx.",179.3
-99.264444,19.359722,DF,TSLDF,"Santa Fe Santa Lucía, Cd. de Méx.",207.1
-98.970833,19.210278,DF,TTLDF,"Tetelco, Cd. de Méx.",97.1
-99.181111,19.3475,DF,UNIVERSIDADDF,"Universidad, Cd. de Méx. SEGIAGUA",236.32
-104.066111,25.263333,DGO,AM2DR,"Agustín Melgar, Dgo. SMN*",2.25
-104.7,24,DGO,CAGDR,"Campo Agrícola, Dgo.",3
-104.810278,24.540278,DGO,CBRDR,"Caboraca, Dgo.",17.1
-104.121111,24.4375,DGO,CGVDR,"Ciudad Guadalupe Victoria, Dgo.",23.1
-103.521667,25.533333,DGO,CLRDR,"Ciudad Lerdo, Dgo.",14.5
-103.698889,24.871944,DGO,CNCDR,"Cuencamé, Dgo.",1.7
-104.782778,24.518333,DGO,CNTDR,"Canatlán, Dgo.",29.1
-104.599722,24.094722,DGO,DURANGOob,"Observatorio de Durango, Dgo. SMN*",7.6
-103.960833,24.001667,DGO,FVLDR,"Francisco Villa, Dgo.",5.2
-103.773611,25.265278,DGO,FZRDR,"Francisco Zarco, Dgo.",7.61
-105.25,25.5,DGO,GESDR,"General Escobedo, Dgo.",4.7
-105.952222,25.934444,DGO,GNCDR,"Guanaceví, Dgo.",5
-104.753056,23.961111,DGO,GVCDR,"Presidente Guadalupe Victoria, Dgo.",2.6
-103.983333,26.549722,DGO,LAFLOR,"La Flor de Jimulco, Dgo. SMN*",41.4
-105.015833,25.594167,DGO,LCRDR,"Lázaro Cárdenas, Dgo.",16.3
-105.466111,24.185833,DGO,LVEDR,"Las Vegas, Dgo. SMN*",40.34
-103.7475,26.686389,DGO,MAPIMI,"Mapimí, Dgo. SMN*",21.2
-103.85,25.816667,DGO,MPMDR,"Mapimí, Dgo.",1.5
-104.113889,25.225556,DGO,NZSDR,"Nazas, Dgo.",21.5
